ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
2835 0x000292c6 0x00029286 6   7            ascii   Wq qaa
2836 0x000292da 0x0002929a 5   6            ascii   !T1da
2837 0x0002931d 0x000292dd 5   6            ascii   A~!%k
2838 0x00029335 0x000292f5 4   5            ascii   !a!c
2839 0x0002933d 0x000292fd 4   5            ascii   !wA!
2840 0x0002938b 0x0002934b 4   6            utf8    ١ei@ blocks=Arabic,Basic Latin
2841 0x00029397 0x00029357 5   6            ascii   ##-a]
2842 0x00029446 0x00029406 4   5            ascii   !_$e
2843 0x00029466 0x00029426 4   5            ascii   q@7A
2844 0x000294d2 0x00029492 6   7            ascii   Q@Oa`i
2845 0x000294e4 0x000294a4 5   6            ascii    \t\t##
2846 0x00029503 0x000294c3 4   5            ascii   s!6A
2847 0x00029540 0x00029500 5   6            ascii    3!@%
2848 0x00029580 0x00029540 5   6            ascii   qEfI\t
2849 0x0002958e 0x0002954e 4   5            ascii   /a'A
2850 0x00029596 0x00029556 4   5            ascii   kq!P
2851 0x000295b0 0x00029570 5   6            ascii   "5!Mu
2852 0x000295dd 0x0002959d 5   6            ascii   Aa! X
2853 0x00029633 0x000295f3 4   5            ascii   ~!\fI
2854 0x00029682 0x00029642 7   8            ascii   ABqAOA-
2855 0x000296a2 0x00029662 5   6            ascii   OQ ac
2856 0x000296b6 0x00029676 7   8            ascii   }i!UayA
2857 0x000296cb 0x0002968b 8   10           utf8    O1B`- ̡U blocks=Basic Latin,Combining Diacritical Marks
2858 0x000296e5 0x000296a5 4   5            ascii   A{Q%
2859 0x00029703 0x000296c3 6   7            ascii   EY`b@!
2860 0x0002977d 0x0002973d 4   5            ascii   %5!%
2861 0x000297e4 0x000297a4 8   10           utf8     M}A)@Ac
2862 0x00029812 0x000297d2 5   8            utf8    ☁ cq  blocks=Miscellaneous Symbols,Basic Latin
2863 0x0002983b 0x000297fb 4   5            ascii   oa\bE
2864 0x00029860 0x00029820 4   6            utf8    !ҡU1 blocks=Basic Latin,Cyrillic
2865 0x00029916 0x000298d6 6   8            utf8    !p(Ѻ]a blocks=Basic Latin,Cyrillic
2866 0x00029935 0x000298f5 5   6            ascii   Qc!#G
2867 0x0002993b 0x000298fb 4   5            ascii   HA\aA
2868 0x0002997b 0x0002993b 4   5            ascii   F[\t`
2869 0x000299a2 0x00029962 4   8            utf8    ᝠYa۹ blocks=Tagbanwa,Basic Latin,Arabic
2870 0x000299c0 0x00029980 4   5            ascii   8\teJ
2871 0x000299db 0x0002999b 5   7            utf8    y\n9@]
2872 0x00029a08 0x000299c8 5   8            utf8    u!왣@a blocks=Basic Latin,Hangul Syllables
2873 0x00029a2b 0x000299eb 6   7            ascii   T%AW!c
2874 0x00029aa8 0x00029a68 7   8            ascii   ;!OA9a9
2875 0x00029aea 0x00029aaa 5   7            utf8    )C˸&I blocks=Basic Latin,Spacing Modifier Letters
2876 0x00029b16 0x00029ad6 4   5            ascii   QG%a
2877 0x00029b1b 0x00029adb 6   8            utf8    g!%1ɕ\t blocks=Basic Latin,IPA Extensions
2878 0x00029b32 0x00029af2 4   5            ascii   AQ1\a
2879 0x00029b37 0x00029af7 5   6            ascii   `"dap
2880 0x00029b5a 0x00029b1a 4   6            utf8    \t@0!
2881 0x00029ba8 0x00029b68 4   5            ascii   !D!F
2882 0x00029bad 0x00029b6d 5   6            ascii   Akq M
2883 0x00029bd6 0x00029b96 6   7            ascii   qAe9eA
2884 0x00029c05 0x00029bc5 7   8            ascii   !r1'3`U
2885 0x00029c0d 0x00029bcd 4   5            ascii   !ua&
2886 0x00029c12 0x00029bd2 4   6            utf8    iã\f} blocks=Basic Latin,Latin-1 Supplement
2887 0x00029c3e 0x00029bfe 5   6            ascii   ta y`
2888 0x00029c4e 0x00029c0e 4   5            ascii   HA.Y
2889 0x00029c55 0x00029c15 7   8            ascii   A{A$)rA
2890 0x00029c5d 0x00029c1d 4   5            ascii   AEa)
2891 0x00029c6e 0x00029c2e 4   5            ascii   jI!X
2892 0x00029d61 0x00029d21 4   7            utf8    Q⃡\na blocks=Basic Latin,Combining Diacritical Marks for Symbols
2893 0x00029d68 0x00029d28 6   8            utf8    :Q#Įa` blocks=Basic Latin,Latin Extended-A
2894 0x00029d96 0x00029d56 4   5            ascii   EA%!
2895 0x00029d9d 0x00029d5d 4   6            utf8    \fс&3 blocks=Basic Latin,Cyrillic
2896 0x00029e42 0x00029e02 4   6            utf8    MFMa
2897 0x00029e8d 0x00029e4d 4   5            ascii   \taI 
2898 0x00029ec3 0x00029e83 4   5            ascii   a&Li
2899 0x00029f28 0x00029ee8 4   6            utf8    AuW1
2900 0x00029f2e 0x00029eee 5   7            utf8    1ÐY!\a blocks=Basic Latin,Latin-1 Supplement
2901 0x00029f3e 0x00029efe 4   5            ascii   TA#E
2902 0x00029f9e 0x00029f5e 4   5            ascii   mAY1
2903 0x00029fbb 0x00029f7b 4   5            ascii   @)\ta
2904 0x00029fce 0x00029f8e 4   5            ascii   )@$!
2905 0x00029fed 0x00029fad 4   5            ascii   qae!
2906 0x0002a01f 0x00029fdf 9   11           utf8    C/i3?!fY 
2907 0x0002a04b 0x0002a00b 5   7            utf8    ƢEbia blocks=Latin Extended-B,Basic Latin
2908 0x0002a0d3 0x0002a093 4   5            ascii   Ta\r!
2909 0x0002a0d8 0x0002a098 4   5            ascii   #0!C
2910 0x0002a100 0x0002a0c0 4   5            ascii   iEcL
2911 0x0002a14e 0x0002a10e 7   10           utf8    iGj\r癣(k blocks=Basic Latin,CJK Unified Ideographs
2912 0x0002a16b 0x0002a12b 4   5            ascii   NYAa
2913 0x0002a188 0x0002a148 4   5            ascii   %Y`B
2914 0x0002a1ad 0x0002a16d 4   5            ascii   )ga(
2915 0x0002a1cb 0x0002a18b 4   5            ascii   FATt
2916 0x0002a1d0 0x0002a190 4   5            ascii   "%am
2917 0x0002a258 0x0002a218 4   5            ascii   Iya}
2918 0x0002a265 0x0002a225 4   5            ascii   \t)S!
2919 0x0002a276 0x0002a236 6   8            utf8    dY!ϡB) blocks=Basic Latin,Greek and Coptic
2920 0x0002a2a5 0x0002a265 8   9            ascii   \fzq%+ax1
2921 0x0002a2f0 0x0002a2b0 4   5            ascii   %Mai
2922 0x0002a322 0x0002a2e2 4   6            utf8    a[Ƀq blocks=Basic Latin,Latin Extended-B
2923 0x0002a335 0x0002a2f5 4   5            ascii   Q`9!
2924 0x0002a436 0x0002a3f6 4   5            ascii   Ha#1
2925 0x0002a445 0x0002a405 5   6            ascii   )q!"]
2926 0x0002a495 0x0002a455 4   5            ascii   .=A#
2927 0x0002a4a4 0x0002a464 4   6            utf8    Й!W/ blocks=Cyrillic,Basic Latin
2928 0x0002a4e5 0x0002a4a5 7   8            ascii   Ae9#oaF
2929 0x0002a545 0x0002a505 4   5            ascii   Ac\t 
2930 0x0002a5ce 0x0002a58e 4   5            ascii   S@9A
2931 0x0002a5db 0x0002a59b 4   5            ascii   CA\a!
2932 0x0002a5eb 0x0002a5ab 5   7            utf8    ]!m]ҡ blocks=Basic Latin,Cyrillic
2933 0x0002a5fd 0x0002a5bd 4   5            ascii   \fo!!
2934 0x0002a615 0x0002a5d5 4   6            utf8    5D-!
2935 0x0002a6bb 0x0002a67b 4   5            ascii   BE1`
2936 0x0002a6f2 0x0002a6b2 7   8            ascii   OA=AmK$
2937 0x0002a7ad 0x0002a76d 4   5            ascii   Qa\*
2938 0x0002a7b2 0x0002a772 5   8            utf8    aǠacݡ blocks=Basic Latin,Latin Extended-B,Arabic Supplement
2939 0x0002a7c3 0x0002a783 4   5            ascii   JqPa
2940 0x0002a850 0x0002a810 4   5            ascii   !SaX
2941 0x0002a8e5 0x0002a8a5 4   5            ascii   gawa
2942 0x0002a930 0x0002a8f0 4   7            utf8    ф͑ u blocks=Cyrillic,Combining Diacritical Marks,Basic Latin
2943 0x0002a94e 0x0002a90e 4   5            ascii   iy q
2944 0x0002a96b 0x0002a92b 6   7            ascii   Eylgaf
2945 0x0002a97a 0x0002a93a 4   6            utf8    }g#A
2946 0x0002a9fd 0x0002a9bd 5   6            ascii   Aw!"3
2947 0x0002aa46 0x0002aa06 4   5            ascii   hE ?
2948 0x0002aaaa 0x0002aa6a 4   5            ascii   ae1\v
2949 0x0002aab5 0x0002aa75 4   5            ascii   'mA0
2950 0x0002aaea 0x0002aaaa 4   5            ascii   sA\aM
2951 0x0002ab9b 0x0002ab5b 4   7            utf8    ᵁgJ' blocks=Phonetic Extensions,Basic Latin
2952 0x0002aba5 0x0002ab65 5   6            ascii   Y0@?Q
2953 0x0002abb3 0x0002ab73 4   5            ascii   /!!!
2954 0x0002abe8 0x0002aba8 5   8            utf8    ?Aᅡaa blocks=Basic Latin,Hangul Jamo
2955 0x0002ac2d 0x0002abed 4   5            ascii   qby 
2956 0x0002ac35 0x0002abf5 6   8            utf8    %aS Ǚu blocks=Basic Latin,Latin Extended-B
2957 0x0002ac86 0x0002ac46 8   10           utf8    \eA.)a`ћu blocks=Basic Latin,Cyrillic
2958 0x0002ac93 0x0002ac53 5   7            utf8    q!aI!
2959 0x0002ad8b 0x0002ad4b 4   5            ascii   @QAe
2960 0x0002ad9b 0x0002ad5b 6   7            ascii   s!mA\,
2961 0x0002adda 0x0002ad9a 5   6            ascii   $m!\n@
2962 0x0002adf6 0x0002adb6 4   5            ascii   \aA`@
2963 0x0002aed6 0x0002ae96 4   5            ascii   mA)A
2964 0x0002af1d 0x0002aedd 4   5            ascii   AeKQ
2965 0x0002af3b 0x0002aefb 4   5            ascii   ra\aq
2966 0x0002af54 0x0002af14 4   6            utf8    !=aĩ blocks=Basic Latin,Latin Extended-A
2967 0x0002b035 0x0002aff5 4   5            ascii   IgS(
2968 0x0002b03c 0x0002affc 5   6            ascii   qg4A\n
2969 0x0002b05b 0x0002b01b 4   5            ascii   CAGd
2970 0x0002b0b8 0x0002b078 4   7            utf8    !Bメ7 blocks=Basic Latin,Katakana
2971 0x0002b140 0x0002b100 4   5            ascii   '1aE
2972 0x0002b148 0x0002b108 5   6            ascii   !m`#a
2973 0x0002b195 0x0002b155 4   5            ascii   o`e!
2974 0x0002b1be 0x0002b17e 4   5            ascii   mi"]
2975 0x0002b1eb 0x0002b1ab 4   5            ascii   !.\a\r
2976 0x0002b263 0x0002b223 4   5            ascii   @ A_
2977 0x0002b2b3 0x0002b273 4   5            ascii   Ja$`
2978 0x0002b2d6 0x0002b296 4   5            ascii   u\t&]
2979 0x0002b302 0x0002b2c2 5   8            utf8    xj!jֹ blocks=Basic Latin,Hebrew
2980 0x0002b332 0x0002b2f2 6   8            utf8    ay\te1 
2981 0x0002b342 0x0002b302 5   6            ascii   )E3@f
2982 0x0002b3ae 0x0002b36e 4   5            ascii   `ma%
2983 0x0002b3e3 0x0002b3a3 4   5            ascii   q"Je
2984 0x0002b41d 0x0002b3dd 4   5            ascii   5P@\t
2985 0x0002b42a 0x0002b3ea 4   6            utf8    Iq!b
2986 0x0002b430 0x0002b3f0 4   5            ascii   !!aM
2987 0x0002b43f 0x0002b3ff 5   6            ascii   C1/@C
2988 0x0002b49b 0x0002b45b 5   7            utf8    [GmQ!
2989 0x0002b4a6 0x0002b466 5   6            ascii   iY"YY
2990 0x0002b4d8 0x0002b498 4   7            utf8    ,9ḡ; blocks=Basic Latin,Latin Extended Additional
2991 0x0002b4e2 0x0002b4a2 5   8            utf8    聧AcU! blocks=CJK Unified Ideographs,Basic Latin
2992 0x0002b506 0x0002b4c6 7   10           utf8    eᠥA\n&\f% blocks=Basic Latin,Mongolian
2993 0x0002b55b 0x0002b51b 4   5            ascii   9!\aA
2994 0x0002b566 0x0002b526 4   5            ascii   sa9I
2995 0x0002b582 0x0002b542 4   5            ascii   a_a\a
2996 0x0002b5db 0x0002b59b 4   5            ascii   F\t53
2997 0x0002b5e0 0x0002b5a0 4   5            ascii   'qBC
2998 0x0002b60b 0x0002b5cb 5   7            utf8    b)gmU
2999 0x0002b620 0x0002b5e0 4   5            ascii   #\aaI
3000 0x0002b64a 0x0002b60a 5   7            utf8    ȟ;&`m blocks=Latin Extended-B,Basic Latin
3001 0x0002b6cb 0x0002b68b 4   7            utf8    е1eá blocks=Cyrillic,Basic Latin,Latin-1 Supplement
3002 0x0002b6de 0x0002b69e 4   5            ascii   2A3A
3003 0x0002b77b 0x0002b73b 6   7            ascii   C=ymAy
3004 0x0002b79d 0x0002b75d 4   5            ascii   Ac9!
3005 0x0002b7dd 0x0002b79d 5   6            ascii   AaI"w
3006 0x0002b7e5 0x0002b7a5 5   6            ascii   \anQ$Y
3007 0x0002b836 0x0002b7f6 7   8            ascii   pa']`B1
3008 0x0002b848 0x0002b808 4   6            utf8    @IC1
3009 0x0002b87b 0x0002b83b 5   6            ascii   CHAPq
3010 0x0002b8be 0x0002b87e 6   7            ascii   lA!#9A
3011 0x0002b8c5 0x0002b885 5   6            ascii   afI#C
3012 0x0002b96e 0x0002b92e 4   5            ascii   iA3)
3013 0x0002b9ab 0x0002b96b 4   5            ascii   q!m|
3014 0x0002b9b5 0x0002b975 4   5            ascii   +YA,
3015 0x0002b9e0 0x0002b9a0 5   7            utf8    u1`#B
3016 0x0002b9ed 0x0002b9ad 4   5            ascii   AhE!
3017 0x0002ba1a 0x0002b9da 4   5            ascii   qS!\t
3018 0x0002ba35 0x0002b9f5 4   5            ascii   Ay\t$
3019 0x0002bb6d 0x0002bb2d 4   5            ascii   At1"
3020 0x0002bb82 0x0002bb42 5   8            utf8    晡Ph1" blocks=CJK Unified Ideographs,Basic Latin
3021 0x0002bbd8 0x0002bb98 4   5            ascii   )\ta-
3022 0x0002bc00 0x0002bbc0 4   5            ascii   9\ear
3023 0x0002bc33 0x0002bbf3 4   5            ascii   8%Ae
3024 0x0002bc53 0x0002bc13 6   7            ascii   W!\nqB1
3025 0x0002bcba 0x0002bc7a 4   5            ascii   aWa\f
3026 0x0002bd1d 0x0002bcdd 5   6            ascii   eb8%A
3027 0x0002bd43 0x0002bd03 5   8            utf8    gA"ŅB blocks=Basic Latin,Latin Extended-A
3028 0x0002bd7b 0x0002bd3b 4   6            utf8    ѬYau blocks=Cyrillic,Basic Latin
3029 0x0002bd8b 0x0002bd4b 5   6            ascii   JQbbW
3030 0x0002bdb0 0x0002bd70 5   8            utf8    '!H! blocks=Basic Latin,Private Use Area
3031 0x0002bde8 0x0002bda8 5   6            ascii    mamA
3032 0x0002be3c 0x0002bdfc 5   6            ascii    \rq(!
3033 0x0002be50 0x0002be10 5   6            ascii   &q!E#
3034 0x0002beca 0x0002be8a 8   9            ascii   E@PAnI%1
3035 0x0002bf43 0x0002bf03 8   11           utf8    @0qa1@Y blocks=Basic Latin,Private Use Area
3036 0x0002bf86 0x0002bf46 4   5            ascii   ta*y
3037 0x0002bf94 0x0002bf54 4   6            utf8    !IAށ blocks=Basic Latin,Thaana
3038 0x0002bf9b 0x0002bf5b 4   7            utf8    ȡxaҁ blocks=Latin Extended-B,Basic Latin,Cyrillic
3039 0x0002bfc2 0x0002bf82 5   6            ascii   AJ)ra
3040 0x0002c044 0x0002c004 4   6            utf8    فeQ! blocks=Arabic,Basic Latin
3041 0x0002c058 0x0002c018 5   6            ascii   %Kao1
3042 0x0002c0b5 0x0002c075 5   6            ascii   !aI%]
3043 0x0002c100 0x0002c0c0 4   5            ascii   )'a@
3044 0x0002c10b 0x0002c0cb 4   6            utf8    \t!~i
3045 0x0002c146 0x0002c106 5   6            ascii   de#-a
3046 0x0002c163 0x0002c123 4   5            ascii   q \ea
3047 0x0002c1c6 0x0002c186 4   5            ascii   cA!I
3048 0x0002c240 0x0002c200 7   8            ascii   HEaM!\re
3049 0x0002c253 0x0002c213 4   5            ascii   \!\rA
3050 0x0002c28c 0x0002c24c 9   12           utf8    !\r@!!;퉢Wa blocks=Basic Latin,Hangul Syllables
3051 0x0002c2f5 0x0002c2b5 9   11           utf8    \e!̵`AB{%1 blocks=Basic Latin,Combining Diacritical Marks
3052 0x0002c3a2 0x0002c362 4   6            utf8    AǱ%a blocks=Basic Latin,Latin Extended-B
3053 0x0002c433 0x0002c3f3 5   7            utf8    BӁ3a. blocks=Basic Latin,Cyrillic
3054 0x0002c462 0x0002c422 4   5            ascii   yAu1
3055 0x0002c4e8 0x0002c4a8 4   5            ascii   "\aaP
3056 0x0002c4fd 0x0002c4bd 4   5            ascii   !p!"
3057 0x0002c51b 0x0002c4db 4   5            ascii   PqEa
3058 0x0002c59b 0x0002c55b 6   8            utf8    ʢEcoa8 blocks=IPA Extensions,Basic Latin
3059 0x0002c5b5 0x0002c575 4   5            ascii   1iA}
3060 0x0002c615 0x0002c5d5 4   5            ascii   A]a'
3061 0x0002c62a 0x0002c5ea 6   9            utf8    だ~YA3! blocks=Hiragana,Basic Latin
3062 0x0002c63d 0x0002c5fd 4   5            ascii   !`e)
3063 0x0002c650 0x0002c610 10  11           ascii   ]!LByAS! 1
3064 0x0002c663 0x0002c623 4   7            utf8    ѥAbމ blocks=Cyrillic,Basic Latin,Thaana
3065 0x0002c6c6 0x0002c686 6   7            ascii   mq!uaU
3066 0x0002c6d5 0x0002c695 4   5            ascii   )dM!
3067 0x0002c6eb 0x0002c6ab 6   7            ascii   J!cad!
3068 0x0002c6f9 0x0002c6b9 5   7            utf8    \bnbqr
3069 0x0002c719 0x0002c6d9 4   5            ascii   0aLi
3070 0x0002c732 0x0002c6f2 4   6            utf8    \tС<c blocks=Basic Latin,Cyrillic
3071 0x0002c75b 0x0002c71b 9   11           utf8    Ga\typAgN5
3072 0x0002c778 0x0002c738 7   8            ascii   -1aw!\tE
3073 0x0002c7a3 0x0002c763 4   5            ascii   Z\tAU
3074 0x0002c7bd 0x0002c77d 4   6            utf8    @fځ\a blocks=Basic Latin,Arabic
3075 0x0002c816 0x0002c7d6 4   5            ascii   <A-!
3076 0x0002c84d 0x0002c80d 4   5            ascii   c`H!
3077 0x0002c885 0x0002c845 4   5            ascii   \n5A\v
3078 0x0002c8b2 0x0002c872 7   9            utf8    A_aoq!h
3079 0x0002c8bb 0x0002c87b 4   5            ascii   V)#c
3080 0x0002c8da 0x0002c89a 5   6            ascii   !DsAf
3081 0x0002c995 0x0002c955 4   5            ascii   Qf1U
3082 0x0002c9a6 0x0002c966 4   5            ascii   KQ,\t
3083 0x0002c9c0 0x0002c980 4   5            ascii   (!a@
3084 0x0002c9ee 0x0002c9ae 4   5            ascii   |a!i
3085 0x0002ca03 0x0002c9c3 4   5            ascii   eK!e
3086 0x0002ca55 0x0002ca15 5   6            ascii   !w\t&)
3087 0x0002ca8b 0x0002ca4b 5   6            ascii   E!=aw
3088 0x0002caa8 0x0002ca68 4   5            ascii   ,\tgF
3089 0x0002cac7 0x0002ca87 4   6            utf8    ȑ1aB blocks=Latin Extended-B,Basic Latin
3090 0x0002cae3 0x0002caa3 5   7            utf8    C!cAԡ blocks=Basic Latin,Cyrillic Supplement
3091 0x0002caeb 0x0002caab 6   7            ascii   @!\fz)#
3092 0x0002cb2b 0x0002caeb 4   5            ascii   -)\a1
3093 0x0002cb4b 0x0002cb0b 6   7            ascii   @\rAw!#
3094 0x0002cbdb 0x0002cb9b 5   6            ascii   u 9)A
3095 0x0002cc03 0x0002cbc3 9   11           utf8    a"\fQPQaAa
3096 0x0002cc25 0x0002cbe5 5   6            ascii   et1%-
3097 0x0002cc3b 0x0002cbfb 4   5            ascii   %qeA
3098 0x0002cc58 0x0002cc18 4   5            ascii   2)(A
3099 0x0002cc62 0x0002cc22 5   6            ascii   aGI!`
3100 0x0002cc8b 0x0002cc4b 4   5            ascii   Ya\tq
3101 0x0002ccc6 0x0002cc86 4   5            ascii   #!!)
3102 0x0002cd18 0x0002ccd8 6   8            utf8    <\tBbQc
3103 0x0002cd2d 0x0002cced 4   5            ascii   \br1"
3104 0x0002cd40 0x0002cd00 4   5            ascii   #Yap
3105 0x0002cda3 0x0002cd63 9   11           utf8    aAi9 h!Ge
3106 0x0002cdeb 0x0002cdab 4   5            ascii   \r!qA
3107 0x0002ce50 0x0002ce10 4   5            ascii   '=a%
3108 0x0002ce7a 0x0002ce3a 4   6            utf8    Q'!c
3109 0x0002ceef 0x0002ceaf 5   6            ascii   A%!hH
3110 0x0002cf06 0x0002cec6 4   7            utf8    PAびA blocks=Basic Latin,Hiragana
3111 0x0002cf20 0x0002cee0 4   5            ascii   "}!G
3112 0x0002cf45 0x0002cf05 4   5            ascii   Ax!#
3113 0x0002cf9a 0x0002cf5a 5   6            ascii   D@eA_
3114 0x0002cfb7 0x0002cf77 4   7            utf8    顂1GS blocks=CJK Unified Ideographs,Basic Latin
3115 0x0002d05d 0x0002d01d 4   5            ascii   -eA*
3116 0x0002d0ab 0x0002d06b 4   5            ascii   .Yn 
3117 0x0002d122 0x0002d0e2 4   6            utf8    \tm!p
3118 0x0002d18b 0x0002d14b 4   5            ascii   i Y\t
3119 0x0002d1b3 0x0002d173 4   5            ascii   +!91
3120 0x0002d1e5 0x0002d1a5 4   5            ascii   ?KA 
3121 0x0002d1f2 0x0002d1b2 5   8            utf8    ᓡbO!. blocks=Unified Canadian Aboriginal Syllabics,Basic Latin
3122 0x0002d215 0x0002d1d5 4   5            ascii   ag5 
3123 0x0002d272 0x0002d232 5   7            utf8    dLBj\t
3124 0x0002d28d 0x0002d24d 4   5            ascii   !`ua
3125 0x0002d29a 0x0002d25a 5   6            ascii   QH Q\r
3126 0x0002d2c4 0x0002d284 5   6            ascii   !"qo!
3127 0x0002d36e 0x0002d32e 4   5            ascii   KA-!
3128 0x0002d378 0x0002d338 4   6            utf8    II@I
3129 0x0002d383 0x0002d343 4   6            utf8    !)g\t
3130 0x0002d3fb 0x0002d3bb 5   7            utf8    qqe)!
3131 0x0002d41a 0x0002d3da 4   5            ascii   q@U\t
3132 0x0002d42b 0x0002d3eb 5   7            utf8    ,!fK 
3133 0x0002d445 0x0002d405 4   5            ascii   1asa
3134 0x0002d463 0x0002d423 6   7            ascii   @\aabGa
3135 0x0002d46a 0x0002d42a 5   6            ascii   QC018
3136 0x0002d4b0 0x0002d470 4   5            ascii   &5`#
3137 0x0002d51d 0x0002d4dd 4   5            ascii   AaC!
3138 0x0002d52e 0x0002d4ee 4   5            ascii   g)#@
3139 0x0002d533 0x0002d4f3 4   5            ascii   m!\ti
3140 0x0002d59b 0x0002d55b 6   7            ascii   s \fd) 
3141 0x0002d5a2 0x0002d562 5   6            ascii   aT!\vs
3142 0x0002d5c6 0x0002d586 4   5            ascii   nI"C
3143 0x0002d616 0x0002d5d6 4   5            ascii   ]q -
3144 0x0002d64e 0x0002d60e 4   5            ascii   uq#}
3145 0x0002d67a 0x0002d63a 8   9            ascii   u@}Ala&M
3146 0x0002d692 0x0002d652 4   5            ascii   atA\v
3147 0x0002d6c0 0x0002d680 4   5            ascii   "\aa]
3148 0x0002d6fd 0x0002d6bd 4   5            ascii   e`g%
3149 0x0002d718 0x0002d6d8 5   8            utf8    <A摠fY blocks=Basic Latin,CJK Unified Ideographs
3150 0x0002d74b 0x0002d70b 4   5            ascii   !'\fu
3151 0x0002d786 0x0002d746 4   5            ascii   he!k
3152 0x0002d7ab 0x0002d76b 4   5            ascii   IU1a
3153 0x0002d7e5 0x0002d7a5 4   5            ascii   qbK 
3154 0x0002d80c 0x0002d7cc 5   6            ascii   r@fa@
3155 0x0002d830 0x0002d7f0 6   7            ascii   "}a\t93
3156 0x0002d85d 0x0002d81d 4   5            ascii   q`H!
3157 0x0002d90c 0x0002d8cc 4   6            utf8    ףaXa blocks=Hebrew,Basic Latin
3158 0x0002d92a 0x0002d8ea 4   5            ascii   d@%0
3159 0x0002d943 0x0002d903 4   6            utf8    ;Ab-
3160 0x0002d94b 0x0002d90b 5   7            utf8    z1`K0
3161 0x0002d970 0x0002d930 4   6            utf8     #aǨ blocks=Basic Latin,Latin Extended-B
3162 0x0002d97d 0x0002d93d 4   5            ascii   \ta}@
3163 0x0002d986 0x0002d946 4   5            ascii   gy!D
3164 0x0002d9a6 0x0002d966 4   5            ascii   ]!!x
3165 0x0002da5d 0x0002da1d 4   5            ascii   !bqF
3166 0x0002da73 0x0002da33 4   6            utf8    Ѯ9c% blocks=Cyrillic,Basic Latin
3167 0x0002da98 0x0002da58 5   6            ascii   \t!'D=
3168 0x0002dab0 0x0002da70 5   7            utf8    '!h\v\r
3169 0x0002db1a 0x0002dada 7   8            ascii   y@DAE!*
3170 0x0002db35 0x0002daf5 4   5            ascii   Hc!!
3171 0x0002db3a 0x0002dafa 5   6            ascii   al1\bx
3172 0x0002db4b 0x0002db0b 4   5            ascii   s!)!
3173 0x0002dbae 0x0002db6e 4   5            ascii   AF#U
3174 0x0002dbc8 0x0002db88 5   6            ascii   1+bAi
3175 0x0002dbfd 0x0002dbbd 5   6            ascii   }Ma&q
3176 0x0002dc06 0x0002dbc6 4   5            ascii   tI"a
3177 0x0002dc2b 0x0002dbeb 5   7            utf8    pA\ba"
3178 0x0002dc36 0x0002dbf6 6   9            utf8    ZᯃqC1Q blocks=Basic Latin,Batak
3179 0x0002dc92 0x0002dc52 6   7            ascii   g]!\eY!
3180 0x0002dd08 0x0002dcc8 4   6            utf8    ˱ Cc blocks=Spacing Modifier Letters,Basic Latin
3181 0x0002dd0e 0x0002dcce 4   5            ascii   kQ/9
3182 0x0002dd25 0x0002dce5 4   5            ascii   AnQ%
3183 0x0002dd3a 0x0002dcfa 5   6            ascii   YB#AG
3184 0x0002dd85 0x0002dd45 4   5            ascii   \tfY!
3185 0x0002dda8 0x0002dd68 4   5            ascii   %1"G
3186 0x0002ddf0 0x0002ddb0 4   7            utf8    "q㹠c blocks=Basic Latin,CJK Unified Ideographs Extension A
3187 0x0002de23 0x0002dde3 5   7            utf8    ٥)QAe blocks=Arabic,Basic Latin
3188 0x0002de61 0x0002de21 4   5            ascii   9a[)
3189 0x0002de92 0x0002de52 5   6            ascii   7i!*A
3190 0x0002deab 0x0002de6b 4   5            ascii   )"Ki
3191 0x0002df93 0x0002df53 4   5            ascii   C;\ta
3192 0x0002dfc0 0x0002df80 7   8            ascii   i@|W$Jm
3193 0x0002dffb 0x0002dfbb 4   5            ascii   G3pa
3194 0x0002e006 0x0002dfc6 4   5            ascii   HA,I
3195 0x0002e153 0x0002e113 4   5            ascii   Q I!
3196 0x0002e1b2 0x0002e172 4   5            ascii   )A\t`
3197 0x0002e1ca 0x0002e18a 4   6            utf8    \tJAd
3198 0x0002e1dc 0x0002e19c 4   6            utf8    ١mZ  blocks=Arabic,Basic Latin
3199 0x0002e213 0x0002e1d3 4   5            ascii   Pi0,
3200 0x0002e218 0x0002e1d8 4   7            utf8    .q②t blocks=Basic Latin,Enclosed Alphanumerics
3201 0x0002e226 0x0002e1e6 6   7            ascii   }a#{iA
3202 0x0002e272 0x0002e232 5   8            utf8    偤qYA" blocks=CJK Unified Ideographs,Basic Latin
3203 0x0002e27e 0x0002e23e 9   10           ascii   }A71 C{Ai
3204 0x0002e28a 0x0002e24a 4   6            utf8    qA݁E blocks=Basic Latin,Syriac
3205 0x0002e290 0x0002e250 4   5            ascii   $MaO
3206 0x0002e2a4 0x0002e264 4   6            utf8     #G$
3207 0x0002e2ae 0x0002e26e 6   7            ascii   gA!Ua_
3208 0x0002e30b 0x0002e2cb 4   5            ascii   ka\nu
3209 0x0002e328 0x0002e2e8 4   6            utf8    ?ѭI) blocks=Basic Latin,Cyrillic
3210 0x0002e44f 0x0002e40f 4   6            utf8    @}١Q blocks=Basic Latin,Arabic
3211 0x0002e458 0x0002e418 4   5            ascii   !I\tA
3212 0x0002e47e 0x0002e43e 4   5            ascii   uA!!
3213 0x0002e4d5 0x0002e495 4   5            ascii   \t!\na
3214 0x0002e4e7 0x0002e4a7 6   7            ascii   @MIav!
