Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000050 0x00000050 40  41           ascii   This program must be run under Win32\r\n$7
1    0x000001f8 0x000001f8 5   6            ascii   .text
2    0x0000021f 0x0000021f 7   8            ascii   `.itext
3    0x00000247 0x00000247 6   7            ascii   `.data
4    0x00000270 0x00000270 4   5            ascii   .bss
5    0x00000298 0x00000298 6   7            ascii   .idata
6    0x000002c0 0x000002c0 7   8            ascii   .didata
7    0x000002e8 0x000002e8 4   5            ascii   .tls
8    0x00000310 0x00000310 6   7            ascii   .rdata
9    0x00000337 0x00000337 7   8            ascii   @.reloc
10   0x0000035f 0x0000035f 6   7            ascii   B.rsrc
1151 0x0000d8a8 0x0040e4a8 12  13           ascii   \vEZeroDivide
1152 0x0000d8b8 0x0040e4b8 13  14           ascii   \a\vEZeroDivide
1153 0x0000d8cf 0x0040e4cf 9   10           ascii   \bSysUtils
1154 0x0000d940 0x0040e540 10  11           ascii   \tEOverflow
1155 0x0000d950 0x0040e550 12  13           ascii   \a\tEOverflow8
1156 0x0000d965 0x0040e565 9   10           ascii   \bSysUtils
1157 0x0000d9d4 0x0040e5d4 11  12           ascii   \nEUnderflow
1158 0x0000d9e4 0x0040e5e4 12  13           ascii   \a\nEUnderflow
1159 0x0000d9fa 0x0040e5fa 9   10           ascii   \bSysUtils
1160 0x0000da6d 0x0040e66d 15  16           ascii   EInvalidPointer
1161 0x0000da82 0x0040e682 16  17           ascii   EInvalidPointerd
1162 0x0000da9b 0x0040e69b 9   10           ascii   \bSysUtils
1163 0x0000db0c 0x0040e70c 13  14           ascii   \fEInvalidCast
1164 0x0000db20 0x0040e720 14  15           ascii   \a\fEInvalidCast
1165 0x0000db38 0x0040e738 9   10           ascii   \bSysUtils
1166 0x0000dba8 0x0040e7a8 14  15           ascii   \rEConvertError
1167 0x0000dbbc 0x0040e7bc 15  16           ascii   \a\rEConvertError
1168 0x0000dbd5 0x0040e7d5 9   10           ascii   \bSysUtils
1169 0x0000dc45 0x0040e845 16  17           ascii   EAccessViolation
1170 0x0000dc5e 0x0040e85e 17  18           ascii   EAccessViolation<
1171 0x0000dc78 0x0040e878 9   10           ascii   \bSysUtils
1172 0x0000dce8 0x0040e8e8 11  12           ascii   \nEPrivilege
1173 0x0000dcf8 0x0040e8f8 12  13           ascii   \a\nEPrivilege
1174 0x0000dd0e 0x0040e90e 9   10           ascii   \bSysUtils
1175 0x0000dd81 0x0040e981 14  15           ascii   EStackOverflow
1176 0x0000dd96 0x0040e996 15  16           ascii   EStackOverflowx
1177 0x0000ddae 0x0040e9ae 9   10           ascii   \bSysUtils
1178 0x0000de20 0x0040ea20 10  11           ascii   \tEControlC
1179 0x0000de30 0x0040ea30 11  12           ascii   \a\tEControlC
1180 0x0000de45 0x0040ea45 9   10           ascii   \bSysUtils
1181 0x0000deb4 0x0040eab4 14  15           ascii   \rEVariantError
1182 0x0000dec8 0x0040eac8 15  16           ascii   \a\rEVariantError
1183 0x0000dee1 0x0040eae1 9   10           ascii   \bSysUtils
1184 0x0000df51 0x0040eb51 16  17           ascii   EAssertionFailed
1185 0x0000df6a 0x0040eb6a 17  18           ascii   EAssertionFailedH
1186 0x0000df84 0x0040eb84 9   10           ascii   \bSysUtils
1187 0x0000dff5 0x0040ebf5 14  15           ascii   EAbstractError
1188 0x0000e00a 0x0040ec0a 14  15           ascii   EAbstractError
1189 0x0000e022 0x0040ec22 9   10           ascii   \bSysUtils
1190 0x0000e095 0x0040ec95 14  15           ascii   EIntfCastError
1191 0x0000e0aa 0x0040ecaa 14  15           ascii   EIntfCastError
1192 0x0000e0c2 0x0040ecc2 9   10           ascii   \bSysUtils
1193 0x0000e145 0x0040ed45 10  11           ascii   \tErrorCode
1194 0x0000e151 0x0040ed51 9   10           ascii   \bEOSError
1195 0x0000e160 0x0040ed60 11  12           ascii   \a\bEOSError,
1196 0x0000e174 0x0040ed74 9   10           ascii   \bSysUtils
1197 0x0000e1e5 0x0040ede5 18  19           ascii   ESafecallException
1198 0x0000e1fe 0x0040edfe 18  19           ascii   ESafecallException
1199 0x0000e21a 0x0040ee1a 9   10           ascii   \bSysUtils
1200 0x0000e28c 0x0040ee8c 9   10           ascii   \bEMonitor
1201 0x0000e29c 0x0040ee9c 10  11           ascii   \a\bEMonitor
1202 0x0000e2b0 0x0040eeb0 9   10           ascii   \bSysUtils
1203 0x0000e321 0x0040ef21 21  22           ascii   EMonitorLockException
1204 0x0000e33e 0x0040ef3e 21  22           ascii   EMonitorLockException
1205 0x0000e35d 0x0040ef5d 9   10           ascii   \bSysUtils
1206 0x0000e3cd 0x0040efcd 26  27           ascii   ENoMonitorSupportException
1207 0x0000e3ee 0x0040efee 26  27           ascii   ENoMonitorSupportException
1208 0x0000e412 0x0040f012 9   10           ascii   \bSysUtils
1209 0x0000e42a 0x0040f02a 20  21           ascii   :TFormatSettings.:10
1210 0x0000e456 0x0040f056 20  21           ascii   :TFormatSettings.:20
1211 0x0000e482 0x0040f082 19  20           ascii   :TFormatSettings.:3
1212 0x0000e4ae 0x0040f0ae 19  20           ascii   :TFormatSettings.:4
1213 0x0000e4da 0x0040f0da 15  16           ascii   TFormatSettings
1214 0x0000e558 0x0040f158 14  15           ascii   CurrencyFormat
1215 0x0000e571 0x0040f171 14  15           ascii   \rNegCurrFormat
1216 0x0000e58b 0x0040f18b 17  18           ascii   ThousandSeparator
1217 0x0000e5a8 0x0040f1a8 16  17           ascii   DecimalSeparator
1218 0x0000e5c4 0x0040f1c4 16  17           ascii   CurrencyDecimals
1219 0x0000e5df 0x0040f1df 14  15           ascii   \rDateSeparator
1220 0x0000e5f8 0x0040f1f8 14  15           ascii   \rTimeSeparator
1221 0x0000e611 0x0040f211 14  15           ascii   \rListSeparator
1222 0x0000e62b 0x0040f22b 14  15           ascii   CurrencyString
1223 0x0000e645 0x0040f245 15  16           ascii   ShortDateFormat
1224 0x0000e660 0x0040f260 14  15           ascii   LongDateFormat
1225 0x0000e679 0x0040f279 13  14           ascii   \fTimeAMString
1226 0x0000e691 0x0040f291 13  14           ascii   \fTimePMString
1227 0x0000e6aa 0x0040f2aa 15  16           ascii   ShortTimeFormat
1228 0x0000e6c5 0x0040f2c5 14  15           ascii   LongTimeFormat
1229 0x0000e6df 0x0040f2df 15  16           ascii   ShortMonthNames
1230 0x0000e6fa 0x0040f2fa 14  15           ascii   LongMonthNames
1231 0x0000e713 0x0040f313 14  15           ascii   \rShortDayNames
1232 0x0000e72c 0x0040f32c 13  14           ascii   \fLongDayNames
1233 0x0000e745 0x0040f345 25  26           ascii   TwoDigitYearCenturyWindow
1234 0x0000e77d 0x0040f37d 10  11           ascii   \bSysUtils@
1235 0x0000e7a5 0x0040f3a5 10  11           ascii   \bSysUtils@
1236 0x0000e7c9 0x0040f3c9 12  13           ascii   \vPThreadInfo
1237 0x0000e7e1 0x0040f3e1 12  13           ascii   \vTThreadInfo
1238 0x0000e804 0x0040f404 4   5            ascii   Next
1239 0x0000e813 0x0040f413 9   10           ascii   \bThreadID
1240 0x0000e828 0x0040f428 6   7            ascii   Active
1241 0x0000e83a 0x0040f43a 14  15           ascii   RecursionCount
1242 0x0000e8b5 0x0040f4b5 11  12           ascii   \nFHashTable
1243 0x0000e8e7 0x0040f4e7 20  21           ascii   TThreadLocalCounter'
1244 0x0000e900 0x0040f500 8   9            ascii   \aDestroy
1245 0x0000e919 0x0040f519 4   5            ascii   Self
1246 0x0000e928 0x0040f528 4   5            ascii   Open
1247 0x0000e93d 0x0040f53d 4   5            ascii   Self
1248 0x0000e94b 0x0040f54b 6   7            ascii   Thread
1249 0x0000e95c 0x0040f55c 6   7            ascii   Delete
1250 0x0000e973 0x0040f573 4   5            ascii   Self
1251 0x0000e981 0x0040f581 6   7            ascii   Thread
1252 0x0000e992 0x0040f592 5   6            ascii   Close
1253 0x0000e9a8 0x0040f5a8 4   5            ascii   Self
1254 0x0000e9b6 0x0040f5b6 6   7            ascii   Thread
1255 0x0000e9c6 0x0040f5c6 19  20           ascii   TThreadLocalCounter
1256 0x0000e9e3 0x0040f5e3 9   10           ascii   \bSysUtils
1257 0x0000ead9 0x0040f6d9 10  11           ascii   \tFSentinel
1258 0x0000eaee 0x0040f6ee 12  13           ascii   \vFReadSignal
1259 0x0000eb05 0x0040f705 13  14           ascii   \fFWriteSignal
1260 0x0000eb1d 0x0040f71d 13  14           ascii   \fFWaitRecycle
1261 0x0000eb36 0x0040f736 20  21           ascii   FWriteRecursionCount
1262 0x0000eb64 0x0040f764 10  11           ascii   \tFWriterID
1263 0x0000eb7a 0x0040f77a 14  15           ascii   FRevisionLevel
1264 0x0000ebbe 0x0040f7be 38  39           ascii   $TMultiReadExclusiveWriteSynchronizer&
1265 0x0000ebea 0x0040f7ea 6   7            ascii   Create
1266 0x0000ec01 0x0040f801 4   5            ascii   Self
1267 0x0000ec0f 0x0040f80f 8   9            ascii   \aDestroy
1268 0x0000ec28 0x0040f828 4   5            ascii   Self
1269 0x0000ec36 0x0040f836 10  11           ascii   \tBeginRead
1270 0x0000ec51 0x0040f851 4   5            ascii   Self
1271 0x0000ec5f 0x0040f85f 8   9            ascii   \aEndRead
1272 0x0000ec78 0x0040f878 4   5            ascii   Self
1273 0x0000ec86 0x0040f886 11  12           ascii   \nBeginWrite
1274 0x0000eca2 0x0040f8a2 4   5            ascii   Self
1275 0x0000ecb0 0x0040f8b0 9   10           ascii   \bEndWrite
1276 0x0000ecca 0x0040f8ca 4   5            ascii   Self
1277 0x0000ecd8 0x0040f8d8 38  39           ascii   \a$TMultiReadExclusiveWriteSynchronizer
1278 0x0000ed08 0x0040f908 9   10           ascii   \bSysUtils
1279 0x0000ed38 0x0040f938 14  15           ascii   \rRevisionLevel
1280 0x0000ed4d 0x0040f94d 11  12           ascii   \nTCharArray
1281 0x0000ed68 0x0040f968 10  11           ascii   \bSysUtilsL
1282 0x0000edd9 0x0040f9d9 14  15           ascii   EEncodingError
1283 0x0000edee 0x0040f9ee 14  15           ascii   EEncodingError
1284 0x0000ee06 0x0040fa06 9   10           ascii   \bSysUtils
1285 0x0000ee9d 0x0040fa9d 14  15           ascii   \rFIsSingleByte
1286 0x0000eeb6 0x0040fab6 13  14           ascii   \fFMaxCharSize
1287 0x0000ef89 0x0040fb89 11  12           ascii   \tTEncodingf
1288 0x0000ef99 0x0040fb99 8   9            ascii   \aConvert
1289 0x0000efb2 0x0040fbb2 4   5            ascii   Self
1290 0x0000efc0 0x0040fbc0 6   7            ascii   Source
1291 0x0000efcf 0x0040fbcf 12  13           ascii   \vDestination
1292 0x0000efe5 0x0040fbe5 5   6            ascii   Bytes
1293 0x0000efff 0x0040fbff 8   9            ascii   \aConvert
1294 0x0000f018 0x0040fc18 4   5            ascii   Self
1295 0x0000f026 0x0040fc26 6   7            ascii   Source
1296 0x0000f035 0x0040fc35 12  13           ascii   \vDestination
1297 0x0000f04b 0x0040fc4b 5   6            ascii   Bytes
1298 0x0000f059 0x0040fc59 11  12           ascii   \nStartIndex
1299 0x0000f06e 0x0040fc6e 5   6            ascii   Count
1300 0x0000f088 0x0040fc88 14  15           ascii   \rFreeEncodings
1301 0x0000f0a7 0x0040fca7 4   5            ascii   Self
1302 0x0000f0b6 0x0040fcb6 18  19           ascii   IsStandardEncoding
1303 0x0000f0d8 0x0040fcd8 10  11           ascii   \tAEncoding
1304 0x0000f0ed 0x0040fced 17  18           ascii   GetBufferEncoding
1305 0x0000f10f 0x0040fd0f 6   7            ascii   Buffer
1306 0x0000f11e 0x0040fd1e 10  11           ascii   \tAEncoding
1307 0x0000f132 0x0040fd32 13  14           ascii   \fGetByteCount
1308 0x0000f150 0x0040fd50 4   5            ascii   Self
1309 0x0000f15e 0x0040fd5e 5   6            ascii   Chars
1310 0x0000f16d 0x0040fd6d 13  14           ascii   \fGetByteCount
1311 0x0000f18b 0x0040fd8b 4   5            ascii   Self
1312 0x0000f199 0x0040fd99 5   6            ascii   Chars
1313 0x0000f1a7 0x0040fda7 10  11           ascii   \tCharIndex
1314 0x0000f1ba 0x0040fdba 10  11           ascii   \tCharCount
1315 0x0000f1ce 0x0040fdce 13  14           ascii   \fGetByteCount
1316 0x0000f1ec 0x0040fdec 4   5            ascii   Self
1317 0x0000f205 0x0040fe05 13  14           ascii   \fGetByteCount
1318 0x0000f223 0x0040fe23 4   5            ascii   Self
1319 0x0000f23b 0x0040fe3b 10  11           ascii   \tCharIndex
1320 0x0000f24e 0x0040fe4e 10  11           ascii   \tCharCount
1321 0x0000f262 0x0040fe62 9   10           ascii   \bGetBytes
1322 0x0000f27c 0x0040fe7c 4   5            ascii   Self
1323 0x0000f28a 0x0040fe8a 5   6            ascii   Chars
1324 0x0000f2a4 0x0040fea4 9   10           ascii   \bGetBytes
1325 0x0000f2be 0x0040febe 4   5            ascii   Self
1326 0x0000f2cc 0x0040fecc 5   6            ascii   Chars
1327 0x0000f2da 0x0040feda 10  11           ascii   \tCharIndex
1328 0x0000f2ed 0x0040feed 10  11           ascii   \tCharCount
1329 0x0000f301 0x0040ff01 5   6            ascii   Bytes
1330 0x0000f30f 0x0040ff0f 10  11           ascii   \tByteIndex
1331 0x0000f323 0x0040ff23 9   10           ascii   \bGetBytes
1332 0x0000f33d 0x0040ff3d 4   5            ascii   Self
1333 0x0000f361 0x0040ff61 9   10           ascii   \bGetBytes
1334 0x0000f37b 0x0040ff7b 4   5            ascii   Self
1335 0x0000f393 0x0040ff93 10  11           ascii   \tCharIndex
1336 0x0000f3a6 0x0040ffa6 10  11           ascii   \tCharCount
1337 0x0000f3ba 0x0040ffba 5   6            ascii   Bytes
1338 0x0000f3c8 0x0040ffc8 10  11           ascii   \tByteIndex
1339 0x0000f3dc 0x0040ffdc 13  14           ascii   \fGetCharCount
1340 0x0000f3fa 0x0040fffa 4   5            ascii   Self
1341 0x0000f408 0x00410008 5   6            ascii   Bytes
1342 0x0000f417 0x00410017 13  14           ascii   \fGetCharCount
1343 0x0000f435 0x00410035 4   5            ascii   Self
1344 0x0000f443 0x00410043 5   6            ascii   Bytes
1345 0x0000f451 0x00410051 10  11           ascii   \tByteIndex
1346 0x0000f464 0x00410064 10  11           ascii   \tByteCount
1347 0x0000f478 0x00410078 9   10           ascii   \bGetChars
1348 0x0000f492 0x00410092 4   5            ascii   Self
1349 0x0000f4a0 0x004100a0 5   6            ascii   Bytes
1350 0x0000f4ba 0x004100ba 9   10           ascii   \bGetChars
1351 0x0000f4d4 0x004100d4 4   5            ascii   Self
1352 0x0000f4e2 0x004100e2 5   6            ascii   Bytes
1353 0x0000f4f0 0x004100f0 10  11           ascii   \tByteIndex
1354 0x0000f503 0x00410103 10  11           ascii   \tByteCount
1355 0x0000f522 0x00410122 9   10           ascii   \bGetChars
1356 0x0000f53c 0x0041013c 4   5            ascii   Self
1357 0x0000f54a 0x0041014a 5   6            ascii   Bytes
1358 0x0000f558 0x00410158 10  11           ascii   \tByteIndex
1359 0x0000f56b 0x0041016b 10  11           ascii   \tByteCount
1360 0x0000f57f 0x0041017f 5   6            ascii   Chars
1361 0x0000f58d 0x0041018d 10  11           ascii   \tCharIndex
1362 0x0000f5a1 0x004101a1 12  13           ascii   \vGetEncoding
1363 0x0000f5bd 0x004101bd 9   10           ascii   \bCodePage
1364 0x0000f5d1 0x004101d1 15  16           ascii   GetMaxByteCount
1365 0x0000f5f1 0x004101f1 4   5            ascii   Self
1366 0x0000f5fe 0x004101fe 10  11           ascii   \tCharCount
1367 0x0000f613 0x00410213 15  16           ascii   GetMaxCharCount
1368 0x0000f633 0x00410233 4   5            ascii   Self
1369 0x0000f640 0x00410240 10  11           ascii   \tByteCount
1370 0x0000f654 0x00410254 12  13           ascii   \vGetPreamble
1371 0x0000f671 0x00410271 4   5            ascii   Self
1372 0x0000f68a 0x0041028a 10  11           ascii   \tGetString
1373 0x0000f6a5 0x004102a5 4   5            ascii   Self
1374 0x0000f6b3 0x004102b3 5   6            ascii   Bytes
1375 0x0000f6cd 0x004102cd 10  11           ascii   \tGetString
1376 0x0000f6e8 0x004102e8 4   5            ascii   Self
1377 0x0000f6f6 0x004102f6 5   6            ascii   Bytes
1378 0x0000f704 0x00410304 10  11           ascii   \tByteIndex
1379 0x0000f717 0x00410317 10  11           ascii   \tByteCount
1380 0x0000f734 0x00410334 12  13           ascii   \a\tTEncodingp
1381 0x0000f749 0x00410349 9   10           ascii   \bSysUtils
1382 0x0000f779 0x00410379 13  14           ascii   \fIsSingleByte
1383 0x0000f819 0x00410419 10  11           ascii   \tFCodePage
1384 0x0000f82f 0x0041042f 15  16           ascii   FMBToWCharFlags
1385 0x0000f84a 0x0041044a 15  16           ascii   FWCharToMBFlags
1386 0x0000f88f 0x0041048f 15  16           ascii   \rTMBCSEncoding&
1387 0x0000f8a4 0x004104a4 6   7            ascii   Create
1388 0x0000f8bb 0x004104bb 4   5            ascii   Self
1389 0x0000f8ca 0x004104ca 6   7            ascii   Create
1390 0x0000f8e1 0x004104e1 4   5            ascii   Self
1391 0x0000f8ee 0x004104ee 9   10           ascii   \bCodePage
1392 0x0000f902 0x00410502 6   7            ascii   Create
1393 0x0000f919 0x00410519 4   5            ascii   Self
1394 0x0000f926 0x00410526 9   10           ascii   \bCodePage
1395 0x0000f939 0x00410539 14  15           ascii   MBToWCharFlags
1396 0x0000f951 0x00410551 14  15           ascii   WCharToMBFlags
1397 0x0000f96a 0x0041056a 15  16           ascii   GetMaxByteCount
1398 0x0000f98a 0x0041058a 4   5            ascii   Self
1399 0x0000f997 0x00410597 10  11           ascii   \tCharCount
1400 0x0000f9ac 0x004105ac 15  16           ascii   GetMaxCharCount
1401 0x0000f9cc 0x004105cc 4   5            ascii   Self
1402 0x0000f9d9 0x004105d9 10  11           ascii   \tByteCount
1403 0x0000f9ed 0x004105ed 12  13           ascii   \vGetPreamble
1404 0x0000fa0a 0x0041060a 4   5            ascii   Self
1405 0x0000fa24 0x00410624 15  16           ascii   \a\rTMBCSEncoding
1406 0x0000fa3d 0x0041063d 9   10           ascii   \bSysUtils
1407 0x0000fae8 0x004106e8 15  16           ascii   \rTUTF7Encoding&
1408 0x0000fafd 0x004106fd 6   7            ascii   Create
1409 0x0000fb14 0x00410714 4   5            ascii   Self
1410 0x0000fb23 0x00410723 15  16           ascii   GetMaxByteCount
1411 0x0000fb43 0x00410743 4   5            ascii   Self
1412 0x0000fb50 0x00410750 10  11           ascii   \tCharCount
1413 0x0000fb65 0x00410765 15  16           ascii   GetMaxCharCount
1414 0x0000fb85 0x00410785 4   5            ascii   Self
1415 0x0000fb92 0x00410792 10  11           ascii   \tByteCount
1416 0x0000fba4 0x004107a4 15  16           ascii   \a\rTUTF7Encoding
1417 0x0000fbbd 0x004107bd 9   10           ascii   \bSysUtils
1418 0x0000fc70 0x00410870 15  16           ascii   \rTUTF8Encoding&
1419 0x0000fc85 0x00410885 6   7            ascii   Create
1420 0x0000fc94 0x00410894 4   5            ascii   \b`\tA
1421 0x0000fc9c 0x0041089c 4   5            ascii   Self
1422 0x0000fcab 0x004108ab 15  16           ascii   GetMaxByteCount
1423 0x0000fcc3 0x004108c3 4   5            ascii   \b`\tA
1424 0x0000fccb 0x004108cb 4   5            ascii   Self
1425 0x0000fcd8 0x004108d8 10  11           ascii   \tCharCount
1426 0x0000fced 0x004108ed 15  16           ascii   GetMaxCharCount
1427 0x0000fd05 0x00410905 4   5            ascii   \b`\tA
1428 0x0000fd0d 0x0041090d 4   5            ascii   Self
1429 0x0000fd1a 0x0041091a 10  11           ascii   \tByteCount
1430 0x0000fd2e 0x0041092e 12  13           ascii   \vGetPreamble
1431 0x0000fd43 0x00410943 4   5            ascii   \b`\tA
1432 0x0000fd4b 0x0041094b 4   5            ascii   Self
1433 0x0000fd64 0x00410964 18  19           ascii   \a\rTUTF8Encoding$\bA
1434 0x0000fd7d 0x0041097d 9   10           ascii   \bSysUtils
1435 0x0000fe29 0x00410a29 17  18           ascii   TUnicodeEncoding&
1436 0x0000fe40 0x00410a40 6   7            ascii   Create
1437 0x0000fe57 0x00410a57 4   5            ascii   Self
1438 0x0000fe66 0x00410a66 15  16           ascii   GetMaxByteCount
1439 0x0000fe86 0x00410a86 4   5            ascii   Self
1440 0x0000fe93 0x00410a93 10  11           ascii   \tCharCount
1441 0x0000fea8 0x00410aa8 15  16           ascii   GetMaxCharCount
1442 0x0000fec8 0x00410ac8 4   5            ascii   Self
1443 0x0000fed5 0x00410ad5 10  11           ascii   \tByteCount
1444 0x0000fee9 0x00410ae9 12  13           ascii   \vGetPreamble
1445 0x0000ff06 0x00410b06 4   5            ascii   Self
1446 0x0000ff22 0x00410b22 16  17           ascii   TUnicodeEncoding
1447 0x0000ff3c 0x00410b3c 9   10           ascii   \bSysUtils
1448 0x0000ffd1 0x00410bd1 26  27           ascii   TBigEndianUnicodeEncoding6
1449 0x0000fff0 0x00410bf0 12  13           ascii   \vGetPreamble
1450 0x00010005 0x00410c05 4   5            ascii   \b \fA
1451 0x0001000d 0x00410c0d 4   5            ascii   Self
1452 0x00010026 0x00410c26 25  26           ascii   TBigEndianUnicodeEncoding
1453 0x00010049 0x00410c49 9   10           ascii   \bSysUtils
1454 0x000100aa 0x00410caa 4   6            utf8    _^[Ë blocks=Basic Latin,Latin-1 Supplement
1455 0x00010123 0x00410d23 8   10           utf8    Z^[ÐSVWQ blocks=Basic Latin,Latin-1 Supplement
1456 0x0001019a 0x00410d9a 8   10           utf8    Z_^[ÐSVQ blocks=Basic Latin,Latin-1 Supplement
1457 0x000101eb 0x00410deb 8   10           utf8    Z^[ÐSVWQ blocks=Basic Latin,Latin-1 Supplement
1458 0x00010262 0x00410e62 6   8            utf8    Z_^[Ð9 blocks=Basic Latin,Latin-1 Supplement
1459 0x000102a9 0x00410ea9 6   7            ascii   \nf;\bt\a
1460 0x000103a7 0x00410fa7 7   8            ascii   X\a:Z\au\a
1461 0x000103d2 0x00410fd2 4   5            ascii   SUVj
1462 0x00010427 0x00411027 4   5            ascii   tgf9
1463 0x000104b0 0x004110b0 6   8            utf8    \b^][Í@ blocks=Basic Latin,Latin-1 Supplement
1464 0x00010560 0x00411160 4   5            ascii   ZYYd
1465 0x0001057b 0x0041117b 4   5            ascii   ^[Y]
1466 0x000105f0 0x004111f0 4   5            ascii   ZYYd
1467 0x0001060b 0x0041120b 4   5            ascii   ^[Y]
1468 0x000106b3 0x004112b3 4   5            ascii   ZYYd
1469 0x000106d5 0x004112d5 7   9            utf8    ^[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
1470 0x0001077f 0x0041137f 4   5            ascii   ZYYd
1471 0x000107a1 0x004113a1 7   9            utf8    ^[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
1472 0x00010846 0x00411446 4   5            ascii   ZYYd
1473 0x00010861 0x00411461 7   9            utf8    ^[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
1474 0x000108e5 0x004114e5 4   5            ascii   ZYYd
1475 0x00010900 0x00411500 6   8            utf8    ^[YY]Ë blocks=Basic Latin,Latin-1 Supplement
1476 0x0001097a 0x0041157a 4   5            ascii   ZYYd
1477 0x00010995 0x00411595 5   7            utf8    ^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
1478 0x000109a2 0x004115a2 6   8            utf8    SVW3ۉ] blocks=Basic Latin,Arabic
1479 0x00010b0b 0x0041170b 4   5            ascii   ZYYd
1480 0x00010b3c 0x0041173c 5   6            ascii   SVWUQ
1481 0x00010b82 0x00411782 4   5            ascii   f;8u
1482 0x00010c08 0x00411808 5   6            ascii   f;8u<
1483 0x00010c70 0x00411870 6   8            utf8    Z]_^[Ë blocks=Basic Latin,Latin-1 Supplement
1484 0x00010d7a 0x0041197a 4   5            ascii   _t\bf
1485 0x00010d82 0x00411982 6   7            ascii   .uvCOu
1486 0x00010df0 0x004119f0 6   7            ascii   _u\bCOu
1487 0x00010dfd 0x004119fd 4   5            ascii   ZYYd
1488 0x00010e1c 0x00411a1c 8   10           utf8    _^[YY]Ð\b blocks=Basic Latin,Latin-1 Supplement
1489 0x000110a1 0x00411ca1 4   5            ascii   0<:r
1490 0x000110e7 0x00411ce7 5   7            utf8    P1ҍE\b blocks=Basic Latin,Cyrillic
1491 0x00011126 0x00411d26 4   6            utf8     ^Í@ blocks=Basic Latin,Latin-1 Supplement
1492 0x00011161 0x00411d61 5   7            utf8    \f^[Í@ blocks=Basic Latin,Latin-1 Supplement
1493 0x00011199 0x00411d99 5   7            utf8    Z^[Í@ blocks=Basic Latin,Latin-1 Supplement
1494 0x000111f0 0x00411df0 4   6            utf8    Z^[á blocks=Basic Latin,Latin-1 Supplement
1495 0x00011270 0x00411e70 4   10           utf16le True
1496 0x00011288 0x00411e88 5   12           utf16le False
1497 0x000113f6 0x00411ff6 4   5            ascii   @w2j
1498 0x0001142b 0x0041202b 7   9            utf8    _^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
1499 0x00011444 0x00412044 4   5            ascii   @w(j
1500 0x0001146f 0x0041206f 8   10           utf8    _^[ÐSVWQ blocks=Basic Latin,Latin-1 Supplement
1501 0x00011484 0x00412084 4   5            ascii   PWVS
1502 0x0001149a 0x0041209a 5   6            ascii   $Z_^[
1503 0x000114a0 0x004120a0 4   5            ascii   SVWQ
1504 0x000114b0 0x004120b0 4   5            ascii   PWVS
1505 0x000114c6 0x004120c6 5   6            ascii   $Z_^[
1506 0x00011512 0x00412112 5   6            ascii   ^[YY]
1507 0x000115da 0x004121da 5   6            ascii   UhW"A
1508 0x0001161d 0x0041221d 4   5            ascii   H~!f
1509 0x00011643 0x00412243 4   5            ascii   ZYYd
1510 0x00011649 0x00412249 4   5            ascii   h^"A
1511 0x0001167c 0x0041227c 5   6            ascii   Uh0#A
1512 0x0001171c 0x0041231c 4   5            ascii   ZYYd
1513 0x00011722 0x00412322 4   5            ascii   h7#A
1514 0x00011739 0x00412339 6   7            ascii   _^[YY]
1515 0x00011766 0x00412366 4   6            utf8     3\tE
1516 0x000117bb 0x004123bb 4   5            ascii   ZYYd
1517 0x0001189f 0x0041249f 4   5            ascii   ZYYd
1518 0x000118ba 0x004124ba 4   5            ascii   ^[Y]
1519 0x000118d4 0x004124d4 4   5            ascii   SVWU
1520 0x000118e4 0x004124e4 5   6            ascii   D$\bPh
1521 0x00011960 0x00412560 6   8            utf8    ]_^[Í@ blocks=Basic Latin,Latin-1 Supplement
1522 0x00011a55 0x00412655 4   7            utf8    ^Ð)© blocks=Basic Latin,Latin-1 Supplement
1523 0x00011a8c 0x0041268c 6   8            utf8    \bXÐWVS blocks=Basic Latin,Latin-1 Supplement
1524 0x00011abd 0x004126bd 5   7            utf8    [^_Í@ blocks=Basic Latin,Latin-1 Supplement
1525 0x00011ac4 0x004126c4 5   6            ascii   SVWUQ
1526 0x00011af6 0x004126f6 8   10           utf8    $Z]_^[Í@ blocks=Basic Latin,Latin-1 Supplement
1527 0x00011b15 0x00412715 5   6            ascii   Uhv'A
1528 0x00011b62 0x00412762 4   5            ascii   ZYYd
1529 0x00011b68 0x00412768 4   5            ascii   h}'A
1530 0x00011b7f 0x0041277f 4   5            ascii   ^[Y]
1531 0x00011be4 0x004127e4 4   5            ascii   ZYYd
1532 0x00011c01 0x00412801 5   7            utf8    ^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
1533 0x00011c23 0x00412823 7   9            utf8    _^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
1534 0x00011c43 0x00412843 6   8            utf8    _^[ÐVW blocks=Basic Latin,Latin-1 Supplement
1535 0x00011c72 0x00412872 4   6            utf8    _^Í@ blocks=Basic Latin,Latin-1 Supplement
1536 0x00011c86 0x00412886 5   6            ascii   ;\f$s*
