[Strings]
nth  paddr      vaddr      len size section  type    string
722  0x0001260e 0x06e8260e 18  19   .rdata   ascii   GetModuleFileNameW
723  0x00012624 0x06e82624 16  17   .rdata   ascii   GetLongPathNameW
724  0x00012638 0x06e82638 14  15   .rdata   ascii   IsWow64Process
725  0x0001264a 0x06e8264a 14  15   .rdata   ascii   Module32FirstW
726  0x0001265c 0x06e8265c 13  14   .rdata   ascii   Module32NextW
727  0x0001266c 0x06e8266c 19  20   .rdata   ascii   MultiByteToWideChar
728  0x00012682 0x06e82682 13  14   .rdata   ascii   GetSystemInfo
729  0x00012692 0x06e82692 9   10   .rdata   ascii   RtlUnwind
730  0x0001269e 0x06e8269e 19  20   .rdata   ascii   InterlockedExchange
731  0x000126b4 0x06e826b4 26  27   .rdata   ascii   InterlockedCompareExchange
732  0x000126d2 0x06e826d2 15  16   .rdata   ascii   GetStartupInfoW
733  0x000126e4 0x06e826e4 16  17   .rdata   ascii   TerminateProcess
734  0x000126f8 0x06e826f8 24  25   .rdata   ascii   UnhandledExceptionFilter
735  0x00012714 0x06e82714 27  28   .rdata   ascii   SetUnhandledExceptionFilter
736  0x00012732 0x06e82732 16  17   .rdata   ascii   GetModuleHandleA
737  0x00012746 0x06e82746 23  24   .rdata   ascii   QueryPerformanceCounter
738  0x00012760 0x06e82760 12  13   .rdata   ascii   GetTickCount
739  0x00012770 0x06e82770 18  19   .rdata   ascii   GetCurrentThreadId
740  0x00012786 0x06e82786 23  24   .rdata   ascii   GetSystemTimeAsFileTime
741  0x000127a0 0x06e827a0 16  17   .rdata   ascii   GetThreadContext
742  0x000127b4 0x06e827b4 12  13   .rdata   ascii   VirtualQuery
743  0x000127c4 0x06e827c4 16  17   .rdata   ascii   GetCurrentThread
744  0x000127d8 0x06e827d8 25  26   .rdata   ascii   InitializeCriticalSection
745  0x000127f4 0x06e827f4 20  21   .rdata   ascii   LeaveCriticalSection
746  0x0001280c 0x06e8280c 17  18   .rdata   ascii   SetThreadPriority
747  0x00012820 0x06e82820 21  22   .rdata   ascii   FlushInstructionCache
748  0x00012838 0x06e82838 20  21   .rdata   ascii   EnterCriticalSection
749  0x00012850 0x06e82850 10  11   .rdata   ascii   OpenThread
750  0x0001285e 0x06e8285e 17  18   .rdata   ascii   GetThreadPriority
751  0x00012872 0x06e82872 13  14   .rdata   ascii   SuspendThread
752  0x00012882 0x06e82882 12  13   .rdata   ascii   ResumeThread
753  0x00012890 0x06e82890 12  13   .rdata   ascii   KERNEL32.dll
754  0x000128a0 0x06e828a0 10  11   .rdata   ascii   CharLowerW
755  0x000128ac 0x06e828ac 10  11   .rdata   ascii   USER32.dll
756  0x000128ba 0x06e828ba 15  16   .rdata   ascii   RegCreateKeyExA
757  0x000128cc 0x06e828cc 15  16   .rdata   ascii   GetSecurityInfo
758  0x000128de 0x06e828de 24  25   .rdata   ascii   AllocateAndInitializeSid
759  0x000128fa 0x06e828fa 15  16   .rdata   ascii   SetSecurityInfo
760  0x0001290c 0x06e8290c 16  17   .rdata   ascii   SetEntriesInAclW
761  0x00012920 0x06e82920 13  14   .rdata   ascii   RegEnumValueW
762  0x00012930 0x06e82930 7   8    .rdata   ascii   FreeSid
763  0x0001293a 0x06e8293a 11  12   .rdata   ascii   RegCloseKey
764  0x00012948 0x06e82948 14  15   .rdata   ascii   RegSetValueExW
765  0x0001295a 0x06e8295a 16  17   .rdata   ascii   OpenProcessToken
766  0x0001296e 0x06e8296e 19  20   .rdata   ascii   GetTokenInformation
767  0x00012982 0x06e82982 12  13   .rdata   ascii   ADVAPI32.dll
768  0x00012992 0x06e82992 16  17   .rdata   ascii   SHGetFolderPathW
769  0x000129a4 0x06e829a4 11  12   .rdata   ascii   SHELL32.dll
770  0x00013038 0x06e83038 4   20   .data    utf32le 5\v@Ͽ blocks=Basic Latin,Greek and Coptic
771  0x00013122 0x06e83122 4   5    .data    ascii   kU'9
772  0x00013172 0x06e83172 8   11   .data    utf8    HMXB䧓9;5 blocks=Basic Latin,CJK Unified Ideographs Extension A
773  0x000131ac 0x06e831ac 5   8    .data    utf8    ]݀nLɛ blocks=Basic Latin,Syriac,IPA Extensions
774  0x000131cb 0x06e831cb 9   12   .data    utf8    ?q=\nףp=\nף blocks=Basic Latin,Hebrew
775  0x000131d7 0x06e831d7 4   5    .data    ascii   ?Zd;
776  0x0001321f 0x06e8321f 4   5    .data    ascii   ?/L[
777  0x0001322e 0x06e8322e 4   5    .data    ascii   S;uD
778  0x00013241 0x06e83241 4   6    .data    utf8    ϔ?$# blocks=Greek and Coptic,Basic Latin
779  0x00013247 0x06e83247 4   7    .data    utf8    ⼺;1a blocks=Kangxi Radicals,Basic Latin
780  0x0001324e 0x06e8324e 5   6    .data    ascii   z?aUY
781  0x00013266 0x06e83266 4   5    .data    ascii   D?$?
782  0x0001327e 0x06e8327e 4   5    .data    ascii   U>c{
783  0x00013290 0x06e83290 8   10   .data    utf8    zc%C1,<!
784  0x000132a3 0x06e832a3 5   7    .data    utf8    ;܈X\b\e blocks=Basic Latin,Syriac
785  0x000132af 0x06e832af 5   7    .data    utf8    ;ƄEB\a blocks=Basic Latin,Latin Extended-B
786  0x000132ba 0x06e832ba 4   5    .data    ascii   .:3q
787  0x000132e3 0x06e832e3 5   6    .data    ascii   -64OS
788  0x00013304 0x06e83304 4   5    .data    ascii   NKeb
789  0x0001335c 0x06e8335c 6   7    .data    ascii   fxsave
790  0x00013394 0x06e83394 7   8    .data    ascii   fxrstor
791  0x000133cc 0x06e833cc 7   8    .data    ascii   ldmxcsr
792  0x00013404 0x06e83404 7   8    .data    ascii   stmxcsr
793  0x00013474 0x06e83474 6   7    .data    ascii   lfence
794  0x000134ac 0x06e834ac 6   7    .data    ascii   mfence
795  0x000134e4 0x06e834e4 6   7    .data    ascii   sfence
796  0x0001358c 0x06e8358c 5   6    .data    ascii   psrld
797  0x000135fc 0x06e835fc 5   6    .data    ascii   psrad
798  0x0001366c 0x06e8366c 5   6    .data    ascii   pslld
799  0x00013bac 0x06e83bac 4   5    .data    ascii   push
800  0x00013d6c 0x06e83d6c 4   5    .data    ascii   push
801  0x00013f2c 0x06e83f2c 4   5    .data    ascii   push
802  0x000140ec 0x06e840ec 4   5    .data    ascii   push
803  0x00014bdc 0x06e84bdc 4   5    .data    ascii   push
804  0x00014c14 0x06e84c14 4   5    .data    ascii   push
805  0x00014c4c 0x06e84c4c 4   5    .data    ascii   push
806  0x00014c84 0x06e84c84 4   5    .data    ascii   push
807  0x00014cbc 0x06e84cbc 4   5    .data    ascii   push
808  0x00014cf4 0x06e84cf4 4   5    .data    ascii   push
809  0x00014d2c 0x06e84d2c 4   5    .data    ascii   push
810  0x00014d64 0x06e84d64 4   5    .data    ascii   push
811  0x00014f5c 0x06e84f5c 6   7    .data    ascii   pushad
812  0x00014f94 0x06e84f94 5   6    .data    ascii   popad
813  0x00014fcc 0x06e84fcc 5   6    .data    ascii   bound
814  0x0001511c 0x06e8511c 4   5    .data    ascii   push
815  0x00015154 0x06e85154 4   5    .data    ascii   imul
816  0x0001518c 0x06e8518c 4   5    .data    ascii   push
817  0x000151c4 0x06e851c4 4   5    .data    ascii   imul
818  0x000151fc 0x06e851fc 4   5    .data    ascii   insb
819  0x00015234 0x06e85234 4   5    .data    ascii   insd
820  0x0001526c 0x06e8526c 5   6    .data    ascii   outsb
821  0x000152a4 0x06e852a4 5   6    .data    ascii   outsd
822  0x0001573c 0x06e8573c 4   5    .data    ascii   test
823  0x00015774 0x06e85774 4   5    .data    ascii   test
824  0x000157ac 0x06e857ac 4   5    .data    ascii   xchg
825  0x000157e4 0x06e857e4 4   5    .data    ascii   xchg
826  0x00015a14 0x06e85a14 4   5    .data    ascii   xchg
827  0x00015a4c 0x06e85a4c 4   5    .data    ascii   xchg
828  0x00015a84 0x06e85a84 4   5    .data    ascii   xchg
829  0x00015abc 0x06e85abc 4   5    .data    ascii   xchg
830  0x00015af4 0x06e85af4 4   5    .data    ascii   xchg
831  0x00015b2c 0x06e85b2c 4   5    .data    ascii   xchg
832  0x00015b64 0x06e85b64 4   5    .data    ascii   xchg
833  0x00015b9c 0x06e85b9c 4   5    .data    ascii   cwde
834  0x00015c0c 0x06e85c0c 4   5    .data    ascii   call
835  0x00015c44 0x06e85c44 4   5    .data    ascii   wait
836  0x00015c7c 0x06e85c7c 5   6    .data    ascii   pushf
837  0x00015cb4 0x06e85cb4 4   5    .data    ascii   popf
838  0x00015cec 0x06e85cec 4   5    .data    ascii   sahf
839  0x00015d24 0x06e85d24 4   5    .data    ascii   lahf
840  0x00015e3c 0x06e85e3c 5   6    .data    ascii   movsb
841  0x00015e74 0x06e85e74 5   6    .data    ascii   movsd
842  0x00015eac 0x06e85eac 5   6    .data    ascii   cmpsb
843  0x00015ee4 0x06e85ee4 5   6    .data    ascii   cmpsd
844  0x00015f1c 0x06e85f1c 4   5    .data    ascii   test
845  0x00015f54 0x06e85f54 4   5    .data    ascii   test
846  0x00015f8c 0x06e85f8c 5   6    .data    ascii   stosb
847  0x00015fc4 0x06e85fc4 5   6    .data    ascii   stosd
848  0x00015ffc 0x06e85ffc 5   6    .data    ascii   lodsb
849  0x00016034 0x06e86034 5   6    .data    ascii   lodsd
850  0x0001606c 0x06e8606c 5   6    .data    ascii   scasb
851  0x000160a4 0x06e860a4 5   6    .data    ascii   scasd
852  0x0001661c 0x06e8661c 5   6    .data    ascii   enter
853  0x00016654 0x06e86654 5   6    .data    ascii   leave
854  0x0001668c 0x06e8668c 4   5    .data    ascii   retf
855  0x000166c4 0x06e866c4 4   5    .data    ascii   retf
856  0x000166fc 0x06e866fc 4   5    .data    ascii   int3
857  0x0001676c 0x06e8676c 4   5    .data    ascii   into
858  0x000167a4 0x06e867a4 4   5    .data    ascii   iret
859  0x0001692c 0x06e8692c 4   5    .data    ascii   salc
860  0x00016964 0x06e86964 4   5    .data    ascii   xlat
861  0x00016b5c 0x06e86b5c 6   7    .data    ascii   loopnz
862  0x00016b94 0x06e86b94 5   6    .data    ascii   loopz
863  0x00016bcc 0x06e86bcc 4   5    .data    ascii   loop
864  0x00016c04 0x06e86c04 5   6    .data    ascii   jecxz
865  0x00016d1c 0x06e86d1c 4   5    .data    ascii   call
866  0x00016f14 0x06e86f14 4   5    .data    ascii   int1
867  0x0001725c 0x06e8725c 4   5    .data    ascii   fadd
868  0x00017294 0x06e87294 4   5    .data    ascii   fmul
869  0x000172cc 0x06e872cc 4   5    .data    ascii   fcom
870  0x000172dd 0x06e872dd 5   6    .data    ascii    \b\r1 
871  0x00017304 0x06e87304 5   6    .data    ascii   fcomp
872  0x00017315 0x06e87315 5   6    .data    ascii    \b\r1 
873  0x0001733c 0x06e8733c 4   5    .data    ascii   fsub
874  0x00017374 0x06e87374 5   6    .data    ascii   fsubr
875  0x000173ac 0x06e873ac 4   5    .data    ascii   fdiv
876  0x000173e4 0x06e873e4 5   6    .data    ascii   fdivr
877  0x0001741c 0x06e8741c 4   5    .data    ascii   fadd
878  0x00017454 0x06e87454 4   5    .data    ascii   fadd
879  0x0001748c 0x06e8748c 4   5    .data    ascii   fadd
880  0x000174c4 0x06e874c4 4   5    .data    ascii   fadd
881  0x000174fc 0x06e874fc 4   5    .data    ascii   fadd
882  0x00017534 0x06e87534 4   5    .data    ascii   fadd
883  0x0001756c 0x06e8756c 4   5    .data    ascii   fadd
884  0x000175a4 0x06e875a4 4   5    .data    ascii   fadd
885  0x000175dc 0x06e875dc 4   5    .data    ascii   fmul
886  0x00017614 0x06e87614 4   5    .data    ascii   fmul
887  0x0001764c 0x06e8764c 4   5    .data    ascii   fmul
888  0x00017684 0x06e87684 4   5    .data    ascii   fmul
889  0x000176bc 0x06e876bc 4   5    .data    ascii   fmul
890  0x000176f4 0x06e876f4 4   5    .data    ascii   fmul
891  0x0001772c 0x06e8772c 4   5    .data    ascii   fmul
892  0x00017764 0x06e87764 4   5    .data    ascii   fmul
893  0x00017b1c 0x06e87b1c 5   6    .data    ascii   fsubr
894  0x00017b54 0x06e87b54 5   6    .data    ascii   fsubr
895  0x00017b8c 0x06e87b8c 5   6    .data    ascii   fsubr
896  0x00017bc4 0x06e87bc4 5   6    .data    ascii   fsubr
897  0x00017bfc 0x06e87bfc 5   6    .data    ascii   fsubr
898  0x00017c34 0x06e87c34 5   6    .data    ascii   fsubr
899  0x00017c6c 0x06e87c6c 5   6    .data    ascii   fsubr
900  0x00017ca4 0x06e87ca4 5   6    .data    ascii   fsubr
901  0x00017cdc 0x06e87cdc 4   5    .data    ascii   fsub
902  0x00017d14 0x06e87d14 4   5    .data    ascii   fsub
903  0x00017d4c 0x06e87d4c 4   5    .data    ascii   fsub
904  0x00017d84 0x06e87d84 4   5    .data    ascii   fsub
905  0x00017dbc 0x06e87dbc 4   5    .data    ascii   fsub
906  0x00017df4 0x06e87df4 4   5    .data    ascii   fsub
907  0x00017e2c 0x06e87e2c 4   5    .data    ascii   fsub
908  0x00017e64 0x06e87e64 4   5    .data    ascii   fsub
909  0x00017e9c 0x06e87e9c 5   6    .data    ascii   fdivr
910  0x00017ed4 0x06e87ed4 5   6    .data    ascii   fdivr
911  0x00017f0c 0x06e87f0c 5   6    .data    ascii   fdivr
912  0x00017f44 0x06e87f44 5   6    .data    ascii   fdivr
913  0x00017f7c 0x06e87f7c 5   6    .data    ascii   fdivr
914  0x00017fb4 0x06e87fb4 5   6    .data    ascii   fdivr
915  0x00017fec 0x06e87fec 5   6    .data    ascii   fdivr
916  0x00018024 0x06e88024 5   6    .data    ascii   fdivr
917  0x0001805c 0x06e8805c 4   5    .data    ascii   fdiv
918  0x00018094 0x06e88094 4   5    .data    ascii   fdiv
919  0x000180cc 0x06e880cc 4   5    .data    ascii   fdiv
920  0x00018104 0x06e88104 4   5    .data    ascii   fdiv
921  0x0001813c 0x06e8813c 4   5    .data    ascii   fdiv
922  0x00018174 0x06e88174 4   5    .data    ascii   fdiv
923  0x000181ac 0x06e881ac 4   5    .data    ascii   fdiv
924  0x000181e4 0x06e881e4 4   5    .data    ascii   fdiv
925  0x0001828c 0x06e8828c 5   6    .data    ascii   psrlw
926  0x000182fc 0x06e882fc 5   6    .data    ascii   psraw
927  0x0001836c 0x06e8836c 5   6    .data    ascii   psllw
928  0x0001844c 0x06e8844c 4   5    .data    ascii   call
929  0x00018484 0x06e88484 4   5    .data    ascii   call
930  0x0001852c 0x06e8852c 4   5    .data    ascii   push
931  0x00018adc 0x06e88adc 5   6    .data    ascii   undef
932  0x00018b14 0x06e88b14 5   6    .data    ascii   undef
933  0x00018b4c 0x06e88b4c 5   6    .data    ascii   undef
934  0x00018b84 0x06e88b84 5   6    .data    ascii   undef
935  0x00018bbc 0x06e88bbc 5   6    .data    ascii   undef
936  0x00018bf4 0x06e88bf4 5   6    .data    ascii   undef
937  0x00018c2c 0x06e88c2c 5   6    .data    ascii   undef
938  0x00018c64 0x06e88c64 5   6    .data    ascii   undef
939  0x00018c9c 0x06e88c9c 4   5    .data    ascii   test
940  0x00018cd4 0x06e88cd4 4   5    .data    ascii   test
941  0x00018db4 0x06e88db4 4   5    .data    ascii   imul
942  0x00018e24 0x06e88e24 4   5    .data    ascii   idiv
943  0x00018e5c 0x06e88e5c 4   5    .data    ascii   sldt
944  0x00018ecc 0x06e88ecc 4   5    .data    ascii   lldt
945  0x00018f3c 0x06e88f3c 4   5    .data    ascii   verr
946  0x00018f74 0x06e88f74 4   5    .data    ascii   verw
947  0x00018fac 0x06e88fac 4   5    .data    ascii   jmpe
948  0x0001939c 0x06e8939c 4   5    .data    ascii   fild
949  0x0001940c 0x06e8940c 4   5    .data    ascii   fist
950  0x00019444 0x06e89444 5   6    .data    ascii   fistp
951  0x00019524 0x06e89524 4   5    .data    ascii   fstp
952  0x0001955c 0x06e8955c 7   8    .data    ascii   fcmovnb
953  0x00019594 0x06e89594 7   8    .data    ascii   fcmovnb
954  0x000195cc 0x06e895cc 7   8    .data    ascii   fcmovnb
955  0x00019604 0x06e89604 7   8    .data    ascii   fcmovnb
956  0x0001963c 0x06e8963c 7   8    .data    ascii   fcmovnb
957  0x00019674 0x06e89674 7   8    .data    ascii   fcmovnb
958  0x000196ac 0x06e896ac 7   8    .data    ascii   fcmovnb
959  0x000196e4 0x06e896e4 7   8    .data    ascii   fcmovnb
960  0x0001971c 0x06e8971c 7   8    .data    ascii   fcmovne
961  0x00019754 0x06e89754 7   8    .data    ascii   fcmovne
962  0x0001978c 0x06e8978c 7   8    .data    ascii   fcmovne
963  0x000197c4 0x06e897c4 7   8    .data    ascii   fcmovne
964  0x000197fc 0x06e897fc 7   8    .data    ascii   fcmovne
965  0x00019834 0x06e89834 7   8    .data    ascii   fcmovne
966  0x0001986c 0x06e8986c 7   8    .data    ascii   fcmovne
967  0x000198a4 0x06e898a4 7   8    .data    ascii   fcmovne
968  0x000198dc 0x06e898dc 8   9    .data    ascii   fcmovnbe
969  0x00019914 0x06e89914 8   9    .data    ascii   fcmovnbe
970  0x0001994c 0x06e8994c 8   9    .data    ascii   fcmovnbe
971  0x00019984 0x06e89984 8   9    .data    ascii   fcmovnbe
972  0x000199bc 0x06e899bc 8   9    .data    ascii   fcmovnbe
973  0x000199f4 0x06e899f4 8   9    .data    ascii   fcmovnbe
974  0x00019a2c 0x06e89a2c 8   9    .data    ascii   fcmovnbe
975  0x00019a64 0x06e89a64 8   9    .data    ascii   fcmovnbe
976  0x00019a9c 0x06e89a9c 7   8    .data    ascii   fcmovnu
977  0x00019ad4 0x06e89ad4 7   8    .data    ascii   fcmovnu
978  0x00019b0c 0x06e89b0c 7   8    .data    ascii   fcmovnu
979  0x00019b44 0x06e89b44 7   8    .data    ascii   fcmovnu
980  0x00019b7c 0x06e89b7c 7   8    .data    ascii   fcmovnu
981  0x00019bb4 0x06e89bb4 7   8    .data    ascii   fcmovnu
982  0x00019bec 0x06e89bec 7   8    .data    ascii   fcmovnu
983  0x00019c24 0x06e89c24 7   8    .data    ascii   fcmovnu
984  0x00019ccc 0x06e89ccc 6   7    .data    ascii   fnclex
985  0x00019d04 0x06e89d04 5   6    .data    ascii   finit
986  0x00019e1c 0x06e89e1c 6   7    .data    ascii   fucomi
987  0x00019e54 0x06e89e54 6   7    .data    ascii   fucomi
988  0x00019e8c 0x06e89e8c 6   7    .data    ascii   fucomi
989  0x00019ec4 0x06e89ec4 6   7    .data    ascii   fucomi
990  0x00019efc 0x06e89efc 6   7    .data    ascii   fucomi
991  0x00019f34 0x06e89f34 6   7    .data    ascii   fucomi
992  0x00019f6c 0x06e89f6c 6   7    .data    ascii   fucomi
993  0x00019fa4 0x06e89fa4 6   7    .data    ascii   fucomi
994  0x00019fdc 0x06e89fdc 5   6    .data    ascii   fcomi
995  0x0001a014 0x06e8a014 5   6    .data    ascii   fcomi
996  0x0001a04c 0x06e8a04c 5   6    .data    ascii   fcomi
997  0x0001a084 0x06e8a084 5   6    .data    ascii   fcomi
998  0x0001a0bc 0x06e8a0bc 5   6    .data    ascii   fcomi
999  0x0001a0f4 0x06e8a0f4 5   6    .data    ascii   fcomi
1000 0x0001a12c 0x06e8a12c 5   6    .data    ascii   fcomi
1001 0x0001a164 0x06e8a164 5   6    .data    ascii   fcomi
1002 0x0001a5fc 0x06e8a5fc 5   6    .data    ascii   pi2fw
1003 0x0001a634 0x06e8a634 5   6    .data    ascii   pi2fd
1004 0x0001a97c 0x06e8a97c 5   6    .data    ascii   pf2iw
1005 0x0001a9b4 0x06e8a9b4 5   6    .data    ascii   pf2id
1006 0x0001c18c 0x06e8c18c 6   7    .data    ascii   pfnacc
1007 0x0001c26c 0x06e8c26c 7   8    .data    ascii   pfpnacc
1008 0x0001c2dc 0x06e8c2dc 7   8    .data    ascii   pfcmpge
1009 0x0001c3bc 0x06e8c3bc 5   6    .data    ascii   pfmin
1010 0x0001c42c 0x06e8c42c 5   6    .data    ascii   pfrcp
1011 0x0001c464 0x06e8c464 7   8    .data    ascii   pfrsqrt
1012 0x0001c50c 0x06e8c50c 5   6    .data    ascii   pfsub
1013 0x0001c5ec 0x06e8c5ec 5   6    .data    ascii   pfadd
1014 0x0001c65c 0x06e8c65c 7   8    .data    ascii   pfcmpgt
1015 0x0001c73c 0x06e8c73c 5   6    .data    ascii   pfmax
1016 0x0001c7ac 0x06e8c7ac 8   9    .data    ascii   pfrcpit1
1017 0x0001c7e4 0x06e8c7e4 8   9    .data    ascii   pfrsqit1
1018 0x0001c88c 0x06e8c88c 6   7    .data    ascii   pfsubr
1019 0x0001c96c 0x06e8c96c 5   6    .data    ascii   pfacc
1020 0x0001c9dc 0x06e8c9dc 7   8    .data    ascii   pfcmpeq
1021 0x0001cabc 0x06e8cabc 5   6    .data    ascii   pfmul
1022 0x0001cb2c 0x06e8cb2c 8   9    .data    ascii   pfrcpit2
1023 0x0001cb64 0x06e8cb64 7   8    .data    ascii   pmulhrw
1024 0x0001cc44 0x06e8cc44 6   7    .data    ascii   pswapd
1025 0x0001cd24 0x06e8cd24 5   6    .data    ascii   pavgb
1026 0x0001dbcc 0x06e8dbcc 5   6    .data    ascii   psrlq
1027 0x0001dc04 0x06e8dc04 6   7    .data    ascii   psrldq
1028 0x0001dcac 0x06e8dcac 5   6    .data    ascii   psllq
1029 0x0001dce4 0x06e8dce4 6   7    .data    ascii   pslldq
1030 0x0001dedc 0x06e8dedc 8   9    .data    ascii   prefetch
1031 0x0001df14 0x06e8df14 9   10   .data    ascii   prefetchw
1032 0x0001e294 0x06e8e294 9   10   .data    ascii   cmpxchg8b
1033 0x0001e95c 0x06e8e95c 4   5    .data    ascii   test
1034 0x0001e994 0x06e8e994 4   5    .data    ascii   test
1035 0x0001ea74 0x06e8ea74 4   5    .data    ascii   imul
1036 0x0001eae4 0x06e8eae4 4   5    .data    ascii   idiv
1037 0x0001ee9c 0x06e8ee9c 6   7    .data    ascii   movupd
1038 0x0001eed4 0x06e8eed4 6   7    .data    ascii   movupd
1039 0x0001ef0c 0x06e8ef0c 6   7    .data    ascii   movlpd
1040 0x0001ef44 0x06e8ef44 6   7    .data    ascii   movlpd
1041 0x0001ef7c 0x06e8ef7c 8   9    .data    ascii   unpcklpd
1042 0x0001efb4 0x06e8efb4 8   9    .data    ascii   unpckhpd
1043 0x0001efec 0x06e8efec 6   7    .data    ascii   movhpd
1044 0x0001f024 0x06e8f024 6   7    .data    ascii   mpvhpd
1045 0x0001f3dc 0x06e8f3dc 6   7    .data    ascii   movapd
1046 0x0001f414 0x06e8f414 6   7    .data    ascii   movapd
1047 0x0001f44c 0x06e8f44c 8   9    .data    ascii   cvtpi2pd
1048 0x0001f484 0x06e8f484 7   8    .data    ascii   movntpd
1049 0x0001f4bc 0x06e8f4bc 9   10   .data    ascii   cvttpd2pi
1050 0x0001f4f4 0x06e8f4f4 8   9    .data    ascii   cvtpd2pi
1051 0x0001f52c 0x06e8f52c 7   8    .data    ascii   ucomisd
1052 0x0001f564 0x06e8f564 6   7    .data    ascii   comisd
1053 0x0001fc9c 0x06e8fc9c 8   9    .data    ascii   movmskpd
1054 0x0001fcd4 0x06e8fcd4 6   7    .data    ascii   sqrtpd
1055 0x0001fd7c 0x06e8fd7c 5   6    .data    ascii   andpd
1056 0x0001fdb4 0x06e8fdb4 6   7    .data    ascii   andnpd
1057 0x0001fdec 0x06e8fdec 4   5    .data    ascii   orpd
1058 0x0001fe24 0x06e8fe24 5   6    .data    ascii   xorpd
1059 0x0001fe5c 0x06e8fe5c 5   6    .data    ascii   addpd
1060 0x0001fe94 0x06e8fe94 5   6    .data    ascii   mulpd
1061 0x0001fecc 0x06e8fecc 8   9    .data    ascii   cvtpd2ps
1062 0x0001ff04 0x06e8ff04 8   9    .data    ascii   cvtps2dq
1063 0x0001ff3c 0x06e8ff3c 5   6    .data    ascii   subpd
1064 0x0001ff74 0x06e8ff74 5   6    .data    ascii   minpd
1065 0x0001ffac 0x06e8ffac 5   6    .data    ascii   divpd
1066 0x0001ffe4 0x06e8ffe4 5   6    .data    ascii   maxpd
1067 0x0002001c 0x06e9001c 9   10   .data    ascii   punpcklbw
1068 0x00020054 0x06e90054 9   10   .data    ascii   punpcklwd
1069 0x0002008c 0x06e9008c 9   10   .data    ascii   punpckldq
1070 0x000200c4 0x06e900c4 8   9    .data    ascii   packsswb
1071 0x000200fc 0x06e900fc 7   8    .data    ascii   pcmpgtb
1072 0x00020134 0x06e90134 7   8    .data    ascii   pcmpgtw
1073 0x0002016c 0x06e9016c 7   8    .data    ascii   pcmpgtd
1074 0x000201a4 0x06e901a4 8   9    .data    ascii   packuswb
1075 0x000201dc 0x06e901dc 9   10   .data    ascii   punpckhbw
1076 0x00020214 0x06e90214 9   10   .data    ascii   punpckhwd
1077 0x0002024c 0x06e9024c 9   10   .data    ascii   punpckhdq
1078 0x00020284 0x06e90284 8   9    .data    ascii   packssdw
1079 0x000202bc 0x06e902bc 10  11   .data    ascii   punpcklqdq
1080 0x000202f4 0x06e902f4 10  11   .data    ascii   punpckhqdq
1081 0x0002032c 0x06e9032c 4   5    .data    ascii   movd
1082 0x00020364 0x06e90364 6   7    .data    ascii   movdqa
1083 0x0002039c 0x06e9039c 6   7    .data    ascii   pshufd
1084 0x0002047c 0x06e9047c 7   8    .data    ascii   pcmpeqb
1085 0x000204b4 0x06e904b4 7   8    .data    ascii   pcmpeqw
1086 0x000204ec 0x06e904ec 7   8    .data    ascii   pcmpeqd
1087 0x0002063c 0x06e9063c 6   7    .data    ascii   haddpd
1088 0x00020674 0x06e90674 6   7    .data    ascii   hsubpd
1089 0x000206ac 0x06e906ac 4   5    .data    ascii   movd
1090 0x000206e4 0x06e906e4 6   7    .data    ascii   movdqa
1091 0x0002158c 0x06e9158c 5   6    .data    ascii   cmppd
1092 0x000215fc 0x06e915fc 6   7    .data    ascii   pinsrw
1093 0x00021634 0x06e91634 6   7    .data    ascii   pextrw
1094 0x0002166c 0x06e9166c 6   7    .data    ascii   shufpd
1095 0x0002189c 0x06e9189c 8   9    .data    ascii   addsubpd
1096 0x000218d4 0x06e918d4 5   6    .data    ascii   psrlw
1097 0x0002190c 0x06e9190c 5   6    .data    ascii   psrld
1098 0x00021944 0x06e91944 5   6    .data    ascii   psrlq
1099 0x0002197c 0x06e9197c 5   6    .data    ascii   paddq
1100 0x000219b4 0x06e919b4 6   7    .data    ascii   pmullw
1101 0x000219ec 0x06e919ec 4   5    .data    ascii   movq
1102 0x00021a24 0x06e91a24 8   9    .data    ascii   pmovmskb
1103 0x00021a5c 0x06e91a5c 7   8    .data    ascii   psubusb
1104 0x00021a94 0x06e91a94 7   8    .data    ascii   psubusw
1105 0x00021acc 0x06e91acc 6   7    .data    ascii   pminub
1106 0x00021b04 0x06e91b04 4   5    .data    ascii   pand
1107 0x00021b3c 0x06e91b3c 7   8    .data    ascii   paddusb
1108 0x00021b74 0x06e91b74 7   8    .data    ascii   paddusw
1109 0x00021bac 0x06e91bac 6   7    .data    ascii   pmaxub
1110 0x00021be4 0x06e91be4 5   6    .data    ascii   pandn
1111 0x00021c1c 0x06e91c1c 5   6    .data    ascii   pavgb
1112 0x00021c54 0x06e91c54 5   6    .data    ascii   psraw
1113 0x00021c8c 0x06e91c8c 5   6    .data    ascii   psrad
1114 0x00021cc4 0x06e91cc4 5   6    .data    ascii   pavgw
1115 0x00021cfc 0x06e91cfc 7   8    .data    ascii   pmulhuw
1116 0x00021d34 0x06e91d34 6   7    .data    ascii   pmulhw
1117 0x00021d6c 0x06e91d6c 9   10   .data    ascii   cvttpd2dq
1118 0x00021da4 0x06e91da4 7   8    .data    ascii   movntdq
1119 0x00021ddc 0x06e91ddc 6   7    .data    ascii   psubsb
1120 0x00021e14 0x06e91e14 6   7    .data    ascii   psubsw
1121 0x00021e4c 0x06e91e4c 6   7    .data    ascii   pminsw
