ii 1168 64
[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000000d 42   43   seg_001 ascii   !This program cannot be run in DOS mode.\n$
4368 0x00033903 0x000338c3 5    6            ascii   #wf\eT
4369 0x00033909 0x000338c9 4    5            ascii   oZ?Y
4370 0x00033921 0x000338e1 4    5            ascii   JM1K
4371 0x00033956 0x00033916 4    5            ascii   1\eXX
4372 0x00033964 0x00033924 4    5            ascii   1!Lq
4373 0x0003399c 0x0003395c 8    9            ascii   J.]'mi;(
4374 0x000339b6 0x00033976 4    6            utf8    q٩1= blocks=Basic Latin,Arabic
4375 0x000339c0 0x00033980 4    6            utf8    ϓ:Tx blocks=Greek and Coptic,Basic Latin
4376 0x000339c6 0x00033986 7    8            ascii   6J=l&Z+
4377 0x000339d5 0x00033995 6    7            ascii   $c1p\bm
4378 0x00033a0f 0x000339cf 7    9            utf8    8'xXλ1? blocks=Basic Latin,Greek and Coptic
4379 0x00033a26 0x000339e6 4    5            ascii   \tn ~
4380 0x00033a3c 0x000339fc 6    7            ascii   sIJ/3-
4381 0x00033a46 0x00033a06 4    5            ascii   ^*>s
4382 0x00033a52 0x00033a12 4    5            ascii   3I)g
4383 0x00033a63 0x00033a23 4    5            ascii   [9Y\r
4384 0x00033a6d 0x00033a2d 5    6            ascii   meV2F
4385 0x00033a8f 0x00033a4f 6    7            ascii   x7XZ }
4386 0x00033ab6 0x00033a76 5    6            ascii   [.]'[
4387 0x00033ad4 0x00033a94 6    7            ascii   XV#\r1a
4388 0x00033ae6 0x00033aa6 4    5            ascii   ?\vs\f
4389 0x00033af6 0x00033ab6 6    7            ascii   H2wXJ#
4390 0x00033b11 0x00033ad1 4    5            ascii   U\f7X
4391 0x00033b1f 0x00033adf 5    6            ascii   >Jrd\a
4392 0x00033b44 0x00033b04 5    6            ascii   w1hr9
4393 0x00033b5b 0x00033b1b 5    6            ascii   jfh6y
4394 0x00033b77 0x00033b37 4    5            ascii   \bq'1
4395 0x00033b84 0x00033b44 4    5            ascii   pq6Y
4396 0x00033ba9 0x00033b69 6    7            ascii   \b8B:Z7
4397 0x00033bcd 0x00033b8d 8    9            ascii   Jf?|\tT"b
4398 0x00033bdc 0x00033b9c 4    5            ascii   H84|
4399 0x00033beb 0x00033bab 5    6            ascii   "\\a.w
4400 0x00033c14 0x00033bd4 4    5            ascii   ~qsq
4401 0x00033c1a 0x00033bda 5    6            ascii   ]8T-9
4402 0x00033c25 0x00033be5 5    7            utf8    9vZֻo blocks=Basic Latin,Hebrew
4403 0x00033c36 0x00033bf6 5    6            ascii   ,2NZq
4404 0x00033c71 0x00033c31 7    9            utf8     Mj\rtZ2
4405 0x00033c9a 0x00033c5a 5    6            ascii   rm8u\b
4406 0x00033ca6 0x00033c66 5    6            ascii   Gk5Y:
4407 0x00033ccd 0x00033c8d 5    6            ascii   2\eY_\a
4408 0x00033d1c 0x00033cdc 5    6            ascii   ruoy*
4409 0x00033d2a 0x00033cea 6    8            utf8    fxǂ@I. blocks=Basic Latin,Latin Extended-B
4410 0x00033d8d 0x00033d4d 5    6            ascii   7B4D/
4411 0x00033d98 0x00033d58 5    7            utf8    ۟z1(' blocks=Arabic,Basic Latin
4412 0x00033dc0 0x00033d80 4    7            utf8    ȪkʹR blocks=Latin Extended-B,Basic Latin,Spacing Modifier Letters
4413 0x00033de6 0x00033da6 4    5            ascii   )31R
4414 0x00033deb 0x00033dab 5    6            ascii   GYuc\e
4415 0x00033e1f 0x00033ddf 6    7            ascii   Cuc\vgR
4416 0x00033e92 0x00033e52 8    9            ascii   {~"?\v;Z+
4417 0x00033eb6 0x00033e76 10   11           ascii   :cMXdK\ft[1
4418 0x00033ec1 0x00033e81 5    7            utf8    ϵmMC\e blocks=Greek and Coptic,Basic Latin
4419 0x00033ecc 0x00033e8c 5    6            ascii   XV,5?
4420 0x00033ef6 0x00033eb6 4    5            ascii   8vk%
4421 0x00033f25 0x00033ee5 4    5            ascii   M6cq
4422 0x00033fc6 0x00033f86 4    5            ascii   uz+N
4423 0x00033fcc 0x00033f8c 4    5            ascii   {YrO
4424 0x00033fd9 0x00033f99 4    5            ascii   s?\f\r
4425 0x00033ffc 0x00033fbc 5    6            ascii   r=Y>(
4426 0x00034002 0x00033fc2 4    5            ascii   +R\tW
4427 0x00034016 0x00033fd6 7    8            ascii   3R,r?-.
4428 0x0003401e 0x00033fde 4    5            ascii   2os+
4429 0x00034026 0x00033fe6 7    8            ascii   +Z$r?%&
4430 0x0003402e 0x00033fee 4    5            ascii   *o~+
4431 0x00034034 0x00033ff4 5    6            ascii   XW#Yr
4432 0x00034065 0x00034025 7    8            ascii    h!Yr\a?
4433 0x00034072 0x00034032 4    5            ascii   _<3=
4434 0x0003407a 0x0003403a 6    7            ascii   8i9_:$
4435 0x00034087 0x00034047 5    6            ascii   r7_07
4436 0x0003409d 0x0003405d 5    6            ascii   I"B(_
4437 0x000340a3 0x00034063 4    5            ascii   7+j$
4438 0x000340af 0x0003406f 6    7            ascii    Y!?"#
4439 0x000340d3 0x00034093 6    7            ascii   r\b_\t3\n
4440 0x000340f2 0x000340b2 4    5            ascii   sR32
4441 0x0003410e 0x000340ce 4    5            ascii   YrQ?
4442 0x00034115 0x000340d5 4    5            ascii   RTr4
4443 0x00034122 0x000340e2 6    7            ascii   ru_U35
4444 0x00034134 0x000340f4 5    6            ascii   Vi6S+
4445 0x0003413b 0x000340fb 4    6            utf8    hԟC\ blocks=Basic Latin,Cyrillic Supplement
4446 0x00034141 0x00034101 4    5            ascii   <h=Y
4447 0x00034161 0x00034121 4    5            ascii   Ri2_
4448 0x0003416f 0x0003412f 7    8            ascii   :JUr\b2y
4449 0x0003418c 0x0003414c 6    7            ascii   tiT_47
4450 0x0003419b 0x0003415b 4    5            ascii   ZurU
4451 0x000341a7 0x00034167 7    8            ascii   j[\e*[!"
4452 0x000341af 0x0003416f 5    6            ascii   vbVr[
4453 0x000341c0 0x00034180 5    6            ascii   iw_W7
4454 0x000341ed 0x000341ad 4    5            ascii   RI2r
4455 0x00034215 0x000341d5 4    5            ascii   Ar!i
4456 0x0003421e 0x000341de 4    5            ascii   Ur53
4457 0x00034235 0x000341f5 4    5            ascii   rU*b
4458 0x0003423e 0x000341fe 6    7            ascii   ]dr?D$
4459 0x00034246 0x00034206 8    9            ascii   hpI"Pr0_
4460 0x00034259 0x00034219 4    5            ascii   Qi1_
4461 0x00034268 0x00034228 4    5            ascii   Ri2_
4462 0x00034284 0x00034244 4    5            ascii   _t3T
4463 0x00034293 0x00034253 4    5            ascii   _u3U
4464 0x000342a8 0x00034268 4    5            ascii   *\nsV
4465 0x0003430b 0x000342cb 6    7            ascii   rrR_24
4466 0x00034321 0x000342e1 6    7            ascii   y5_637
4467 0x00034328 0x000342e8 6    7            ascii   0Y1-2k
4468 0x00034339 0x000342f9 10   11           ascii   Er/)kI)r&]
4469 0x0003435c 0x0003431c 5    6            ascii   (\ekk0
4470 0x00034375 0x00034335 4    5            ascii   _\b3\t
4471 0x00034389 0x00034349 6    7            ascii   i<_=3>
4472 0x00034390 0x00034350 5    6            ascii   ?Y8[a
4473 0x0003439e 0x0003435e 7    8            ascii   5i6_730
4474 0x000343a6 0x00034366 6    7            ascii   1Y2?3,
4475 0x000343ad 0x0003436d 7    8            ascii   -i._/3(
4476 0x000343b9 0x00034379 10   11           ascii   j+r$i%_&3'
4477 0x000343c4 0x00034384 6    7            ascii    Y!?"4
4478 0x000343ea 0x000343aa 5    6            ascii   i\f_\r3
4479 0x000343f2 0x000343b2 5    6            ascii   Y\b?\t\n
4480 0x00034410 0x000343d0 6    7            ascii   HAZBIr
4481 0x00034423 0x000343e3 6    7            ascii   79j0Y1
4482 0x0003442b 0x000343eb 4    5            ascii   Zu3v
4483 0x00034430 0x000343f0 8    9            ascii   wIprq_r7
4484 0x0003443c 0x000343fc 4    5            ascii   rmbn
4485 0x00034450 0x00034410 4    5            ascii   Rfrg
4486 0x00034455 0x00034415 6    7            ascii   `ia_b?
4487 0x0003445d 0x0003441d 4    5            ascii   w\j]
4488 0x00034465 0x00034425 6    7            ascii   _YX?YZ
4489 0x0003446c 0x0003442c 7    8            ascii   [iT_U3V
4490 0x00034517 0x000344d7 4    5            ascii   'i\a_
4491 0x0003455f 0x0003451f 5    6            ascii   Yd?D$
4492 0x0003456e 0x0003452e 5    6            ascii   Ye?E%
4493 0x0003457d 0x0003453d 5    6            ascii   Yf?F&
4494 0x0003458c 0x0003454c 5    6            ascii   Yg?G'
4495 0x0003459b 0x0003455b 5    6            ascii   Y`?@ 
4496 0x000345aa 0x0003456a 5    6            ascii   Ya?A!
4497 0x000345b9 0x00034579 5    6            ascii   Yb?B"
4498 0x000345ce 0x0003458e 4    5            ascii   Cr#3
4499 0x000345db 0x0003459b 6    7            ascii   diD_$3
4500 0x000345ea 0x000345aa 6    7            ascii   eiE_%3
4501 0x0003460a 0x000345ca 6    7            ascii   HYR9Yr
4502 0x0003461b 0x000345db 6    7            ascii   i`_@3 
4503 0x0003462c 0x000345ec 7    8            ascii   ZarAi!_
4504 0x0003463e 0x000345fe 4    5            ascii   Bi"_
4505 0x0003464d 0x0003460d 5    6            ascii   yC_#3
4506 0x0003465b 0x0003461b 6    7            ascii   diD_$3
4507 0x0003466b 0x0003462b 6    7            ascii   Zer?E%
4508 0x0003467b 0x0003463b 5    6            ascii   Yf?F&
4509 0x0003468a 0x0003464a 5    6            ascii   Yg?G'
4510 0x00034699 0x00034659 5    6            ascii   Y`?@ 
4511 0x000346ab 0x0003466b 6    7            ascii   aRAr?!
4512 0x000346bb 0x0003467b 5    6            ascii   bYB?"
4513 0x000346d9 0x00034699 5    6            ascii   Yd?D$
4514 0x000346e8 0x000346a8 5    6            ascii   Ye?E%
4515 0x000346f7 0x000346b7 5    6            ascii   Yf?F&
4516 0x00034708 0x000346c8 4    5            ascii   {z&Y
4517 0x000347fd 0x000347bd 9    10           ascii   \Csj|Y}?~
4518 0x00034809 0x000347c9 6    7            ascii   iD_z'Y
4519 0x00034812 0x000347d2 4    5            ascii   uiv_
4520 0x0003481a 0x000347da 6    7            ascii   qYr?sl
4521 0x00034821 0x000347e1 4    5            ascii   min_
4522 0x00034829 0x000347e9 6    7            ascii   iYj?kd
4523 0x00034830 0x000347f0 7    8            ascii   eif_g3`
4524 0x00034838 0x000347f8 4    5            ascii   aYb{
4525 0x00034888 0x00034848 4    5            ascii   \r{FG
4526 0x0003488e 0x0003484e 4    5            ascii   w`YJ
4527 0x000348a2 0x00034862 7    9            utf8    k3ڞ7KL? blocks=Basic Latin,Arabic
4528 0x000348d6 0x00034896 8    9            ascii   *iSBp?(m
4529 0x000348fe 0x000348be 4    5            ascii   i\ay>
4530 0x00034907 0x000348c7 5    6            ascii   ^n p5
4531 0x0003490e 0x000348ce 4    5            ascii   cG61
4532 0x0003491a 0x000348da 5    6            ascii   6;yky
4533 0x00034923 0x000348e3 6    7            ascii   1\e61i?
4534 0x00034943 0x00034903 4    5            ascii   >eO:
4535 0x00034968 0x00034928 4    6            utf8    r|W³ blocks=Basic Latin,Latin-1 Supplement
4536 0x00034983 0x00034943 7    8            ascii   Lrj}[p-
4537 0x000349ac 0x0003496c 4    5            ascii   [c`r
4538 0x000349b4 0x00034974 4    5            ascii   ;wos
4539 0x000349cc 0x0003498c 4    5            ascii   bQ)Q
4540 0x000349fa 0x000349ba 6    7            ascii   "bQ"s8
4541 0x00034a3c 0x000349fc 4    5            ascii   ?0\tl
4542 0x00034a52 0x00034a12 5    6            ascii   yI6lk
4543 0x00034a61 0x00034a21 5    6            ascii   gZ9J*
4544 0x00034ad0 0x00034a90 5    6            ascii   b2i2`
4545 0x00034af5 0x00034ab5 4    5            ascii   =\n3\v
4546 0x00034b3a 0x00034afa 5    6            ascii   iDB:i
4547 0x00034b42 0x00034b02 4    6            utf8    ;{Qi
4548 0x00034c06 0x00034bc6 5    6            ascii   A(llq
4549 0x00034c21 0x00034be1 4    6            utf8    ÙZ#k blocks=Latin-1 Supplement,Basic Latin
4550 0x00034c89 0x00034c49 6    7            ascii   Xq+LY9
4551 0x00034cab 0x00034c6b 4    5            ascii   9X:|
4552 0x00034cbb 0x00034c7b 7    8            ascii   JoQ8FGH
4553 0x00034cc3 0x00034c83 4    5            ascii   oqYL
4554 0x00034ccc 0x00034c8c 5    6            ascii   ]osYA
4555 0x00034cf0 0x00034cb0 4    5            ascii   J;q0
4556 0x00034d74 0x00034d34 4    5            ascii   C3M8
4557 0x00034d83 0x00034d43 4    5            ascii   Ki}b
4558 0x00034d93 0x00034d53 4    5            ascii   g\r}h
4559 0x00034db5 0x00034d75 8    10           utf8    ciuFW |΄ blocks=Basic Latin,Greek and Coptic
4560 0x00034dd7 0x00034d97 4    5            ascii   [/9/
4561 0x00034e69 0x00034e29 5    6            ascii   +@-8#
4562 0x00034e80 0x00034e40 4    6            utf8    v\e\bǹ blocks=Basic Latin,Latin Extended-B
4563 0x00034ed9 0x00034e99 9    11           utf8    ugwx\rq*Zˉ blocks=Basic Latin,Spacing Modifier Letters
4564 0x00034ee6 0x00034ea6 4    5            ascii   ISg*
4565 0x00034ef1 0x00034eb1 7    8            ascii   w0+bu~S
4566 0x00034f1e 0x00034ede 5    6            ascii   !bz+l
4567 0x00034f59 0x00034f19 4    5            ascii   uYO[
4568 0x00034f84 0x00034f44 5    6            ascii   OYY?w
4569 0x00034f99 0x00034f59 5    6            ascii   Y%?GS
4570 0x00034f9f 0x00034f5f 4    5            ascii   ci}X
4571 0x00034fbb 0x00034f7b 6    7            ascii   yU_C3/
4572 0x00034fd0 0x00034f90 6    7            ascii   zkz_oK
4573 0x00034fe4 0x00034fa4 4    5            ascii   >Ezz
4574 0x00034ff9 0x00034fb9 4    5            ascii   9i)_
4575 0x00035010 0x00034fd0 4    5            ascii   rS3M
4576 0x00035015 0x00034fd5 5    6            ascii   =Y!?\v
4577 0x0003502e 0x00034fee 4    5            ascii   3i#^
4578 0x00035046 0x00035006 6    7            ascii   yY_O39
4579 0x00035066 0x00035026 6    7            ascii   Ki9_-3
4580 0x00035082 0x00035042 6    7            ascii   i/_33I
4581 0x000350a5 0x00035065 6    7            ascii   ?YC?_g
4582 0x000350bf 0x0003507f 6    7            ascii   i)_=3K
4583 0x000350c6 0x00035086 4    5            ascii   [Ys[
4584 0x000350df 0x0003509f 7    8            ascii   AiW_[3i
4585 0x000350fa 0x000350ba 7    8            ascii   r>9}zVI
4586 0x00035102 0x000350c2 8    9            ascii   rrs_}(IC
4587 0x00035130 0x000350f0 4    5            ascii   ?Y/?
4588 0x00035138 0x000350f8 8    9            ascii   hGI2Sra_
4589 0x00035147 0x00035107 6    7            ascii   o7kYrK
4590 0x00035152 0x00035112 5    6            ascii   ymUbb
4591 0x00035161 0x00035121 7    8            ascii   9i5_\e3\r
4592 0x00035170 0x00035130 5    7            utf8    _oqzח blocks=Basic Latin,Hebrew
4593 0x00035193 0x00035153 5    6            ascii   3YU?k
4594 0x000351ac 0x0003516c 4    5            ascii   Qiw]
4595 0x000351be 0x0003517e 10   11           ascii   KIb9r']jZ?
4596 0x000351ce 0x0003518e 10   11           ascii   \bIirm_n2oB
4597 0x000351db 0x0003519b 4    5            ascii   ryYl
4598 0x000351e1 0x000351a1 4    5            ascii   *\v3v
4599 0x000351eb 0x000351ab 4    5            ascii   RO3z
4600 0x00035210 0x000351d0 6    7            ascii   5Y;?Ua
4601 0x0003522b 0x000351eb 5    6            ascii   \t_(X>
4602 0x00035235 0x000351f5 7    8            ascii   l|[^~,\t
4603 0x0003523d 0x000351fd 4    5            ascii   Oov|
4604 0x0003524f 0x0003520f 6    8            utf8    Rz<Gf:
4605 0x0003525a 0x0003521a 5    6            ascii   c1\b,\e
4606 0x000352e2 0x000352a2 5    6            ascii   wBx7\r
4607 0x000352f8 0x000352b8 5    6            ascii   \t$SQ7
4608 0x00035334 0x000352f4 4    5            ascii   oIz6
4609 0x0003533c 0x000352fc 4    5            ascii   X8`5
4610 0x00035358 0x00035318 4    5            ascii   \v"#,
4611 0x0003540c 0x000353cc 6    7            ascii   (g?>\t\b
4612 0x0003541a 0x000353da 6    7            ascii   IK\v:\t5
4613 0x00035424 0x000353e4 6    7            ascii   `cyRdD
4614 0x0003543f 0x000353ff 4    5            ascii   Dex7
4615 0x0003544f 0x0003540f 4    5            ascii   @>\r@
4616 0x0003549a 0x0003545a 4    5            ascii   '\b52
4617 0x000354a5 0x00035465 8    9            ascii   rU~,T_Of
4618 0x000354bf 0x0003547f 4    5            ascii   3,x6
4619 0x000354d3 0x00035493 4    6            utf8    4iPӥ blocks=Basic Latin,Cyrillic
4620 0x000354de 0x0003549e 8    9            ascii   y2i9vz)W
4621 0x00035501 0x000354c1 7    8            ascii   (xE`HIY
4622 0x0003551a 0x000354da 5    7            utf8    Si5kʃ blocks=Basic Latin,IPA Extensions
4623 0x0003552b 0x000354eb 4    5            ascii   \vbI(
4624 0x00035580 0x00035540 5    6            ascii   ]I\v#1
4625 0x000355af 0x0003556f 4    6            utf8    \vܝ\vf blocks=Basic Latin,Syriac
4626 0x000355b7 0x00035577 4    5            ascii   MG)t
4627 0x000355be 0x0003557e 4    5            ascii   `lSg
4628 0x0003561d 0x000355dd 4    5            ascii   \b\t*Q
4629 0x0003563b 0x000355fb 4    7            utf8    〿m27 blocks=CJK Symbols and Punctuation,Basic Latin
4630 0x00035646 0x00035606 4    5            ascii   B,z=
4631 0x00035657 0x00035617 5    6            ascii   SBSB7
4632 0x00035661 0x00035621 6    7            ascii   q^zr[5
4633 0x000356ae 0x0003566e 5    6            ascii   \vmd\vW
4634 0x000356e0 0x000356a0 5    8            utf8    \v1ܴ)ݶ blocks=Basic Latin,Syriac,Arabic Supplement
4635 0x000356e8 0x000356a8 4    5            ascii   v16I
4636 0x0003572c 0x000356ec 5    7            utf8    0*%ݼo blocks=Basic Latin,Arabic Supplement
4637 0x0003574b 0x0003570b 6    7            ascii   \b\v.57}
4638 0x00035791 0x00035751 9    10           ascii   7m%1MZ\e3_
4639 0x000357aa 0x0003576a 8    10           utf8    =ڻvm6^JM blocks=Basic Latin,Arabic
4640 0x000357c0 0x00035780 4    5            ascii   v95P
4641 0x000357c7 0x00035787 4    5            ascii   `~]x
4642 0x000357d0 0x00035790 4    5            ascii   7:/U
4643 0x000357e2 0x000357a2 4    5            ascii   U_@3
4644 0x000357f4 0x000357b4 6    7            ascii   YSHkO2
4645 0x00035803 0x000357c3 9    10           ascii   \fbtOW1C7+
4646 0x0003581c 0x000357dc 5    6            ascii   ]y+ r
4647 0x00035837 0x000357f7 11   12           ascii   S&rgXu(ypw9
4648 0x00035863 0x00035823 6    7            ascii   `MLS\vC
4649 0x0003586b 0x0003582b 4    5            ascii   i4by
4650 0x00035870 0x00035830 5    6            ascii   Zs?#8
4651 0x00035879 0x00035839 4    5            ascii   J\b\v+
4652 0x00035881 0x00035841 6    7            ascii   QGQC.\v
4653 0x000358ad 0x0003586d 4    5            ascii   =_.(
4654 0x000358d0 0x00035890 4    5            ascii   \t\v\v{
4655 0x000358e2 0x000358a2 5    6            ascii   U`"2g
4656 0x00035915 0x000358d5 4    5            ascii   go\ac
4657 0x00035946 0x00035906 5    6            ascii   \\v/K=
4658 0x00035960 0x00035920 5    6            ascii   z;Mz<
4659 0x00035990 0x00035950 4    5            ascii   xk|z
4660 0x000359ad 0x0003596d 6    7            ascii   z>F\by/
4661 0x000359b6 0x00035976 4    5            ascii   c+,]
4662 0x000359e5 0x000359a5 5    6            ascii   :>#P;
4663 0x00035a0c 0x000359cc 4    5            ascii   Ci\fz
4664 0x00035a1a 0x000359da 7    8            ascii   >#tf\b@k
4665 0x00035a46 0x00035a06 4    5            ascii   \v+]\r
4666 0x00035aba 0x00035a7a 5    6            ascii   0xC\b_
4667 0x00035acc 0x00035a8c 5    6            ascii   2!}([
4668 0x00035ae0 0x00035aa0 9    10           ascii   :?-\e+2HIU
4669 0x00035af4 0x00035ab4 5    6            ascii   `.)7B
4670 0x00035afa 0x00035aba 4    5            ascii   7u=#
4671 0x00035b04 0x00035ac4 4    5            ascii   QM>z
4672 0x00035b36 0x00035af6 5    7            utf8    OαV?) blocks=Basic Latin,Greek and Coptic
4673 0x00035b47 0x00035b07 6    7            ascii   =+ZY8\a
4674 0x00035b52 0x00035b12 4    5            ascii   1Y*9
4675 0x00035b68 0x00035b28 7    10           utf8    >z\f\re㑊I blocks=Basic Latin,CJK Unified Ideographs Extension A
4676 0x00035b86 0x00035b46 4    6            utf8    ̛("3 blocks=Combining Diacritical Marks,Basic Latin
4677 0x00035b9e 0x00035b5e 5    6            ascii   '.A[>
4678 0x00035bed 0x00035bad 4    6            utf8    Ӓv:\t blocks=Cyrillic,Basic Latin
4679 0x00035bf6 0x00035bb6 5    6            ascii   +>7I\b
4680 0x00035c00 0x00035bc0 4    6            utf8    -Ѵ73 blocks=Basic Latin,Cyrillic
4681 0x00035c1f 0x00035bdf 5    6            ascii   <.2?8
4682 0x00035c47 0x00035c07 4    5            ascii   s_7(
4683 0x00035c4d 0x00035c0d 4    5            ascii   >94\v
4684 0x00035c52 0x00035c12 7    8            ascii   ;2lEI/E
4685 0x00035c78 0x00035c38 7    8            ascii   gQy,(:>
4686 0x00035c8e 0x00035c4e 4    5            ascii   ;I\t6
4687 0x00035ca9 0x00035c69 16   17           ascii   a\baU[q[kPlZjCSWi
4688 0x00035cc4 0x00035c84 4    6            utf8    $ұO\ blocks=Basic Latin,Cyrillic
4689 0x00035cca 0x00035c8a 5    7            utf8    Օb5G\f blocks=Armenian,Basic Latin
4690 0x00035ce7 0x00035ca7 4    5            ascii   \rQ`Y
4691 0x00035cf5 0x00035cb5 4    5            ascii   J:>V
4692 0x00035d01 0x00035cc1 4    5            ascii   qtUC
4693 0x00035d0d 0x00035ccd 5    7            utf8    +Mm2س blocks=Basic Latin,Arabic
4694 0x00035d16 0x00035cd6 4    5            ascii   nWI$
4695 0x00035d1b 0x00035cdb 5    6            ascii   *ZZ?N
4696 0x00035d38 0x00035cf8 6    7            ascii   l2eQic
4697 0x00035d41 0x00035d01 8    9            ascii   Qylz+=#2
4698 0x00035d50 0x00035d10 5    6            ascii   m.WSr
4699 0x00035d56 0x00035d16 4    5            ascii   p\e_\b
4700 0x00035d5b 0x00035d1b 4    5            ascii   Zdn^
4701 0x00035d62 0x00035d22 4    5            ascii   v\bJ`
4702 0x00035d67 0x00035d27 4    5            ascii   1\t1m
4703 0x00035dbe 0x00035d7e 12   13           ascii   B\eW8)"+x/HIU
4704 0x00035dcd 0x00035d8d 4    5            ascii   |'x3
4705 0x00035de1 0x00035da1 6    7            ascii   :?/"m*
4706 0x00035df2 0x00035db2 4    5            ascii   Sk,C
4707 0x00035dfe 0x00035dbe 7    8            ascii   +W$f:\r4
4708 0x00035e3a 0x00035dfa 8    9            ascii   jQO.U,>.
4709 0x00035e71 0x00035e31 4    5            ascii   D)}x
4710 0x00035e7f 0x00035e3f 5    6            ascii   Q(%Z:
4711 0x00035eb9 0x00035e79 4    5            ascii   eO^"
4712 0x00035ec0 0x00035e80 4    5            ascii   &o2%
4713 0x00035ee2 0x00035ea2 6    7            ascii   :.S\bs\v
4714 0x00035ee9 0x00035ea9 5    6            ascii   251O\b
4715 0x00035ef5 0x00035eb5 4    5            ascii   {i:\v
4716 0x00035f18 0x00035ed8 4    6            utf8    _-gΤ blocks=Basic Latin,Greek and Coptic
4717 0x00035f31 0x00035ef1 5    6            ascii   L-G>)
4718 0x00035f37 0x00035ef7 8    9            ascii   Q454GZz-
4719 0x00035f7b 0x00035f3b 7    9            utf8    yu/³Gsx blocks=Basic Latin,Latin-1 Supplement
4720 0x00035fec 0x00035fac 4    5            ascii   a/\e8
4721 0x00036006 0x00035fc6 4    5            ascii   qHx`
4722 0x0003603b 0x00035ffb 5    6            ascii   KqYP\a
4723 0x0003606a 0x0003602a 5    6            ascii   YPvI\a
4724 0x00036077 0x00036037 10   15           utf8    5P~䳮\v븠Yo[' blocks=Basic Latin,CJK Unified Ideographs Extension A,Hangul Syllables
4725 0x000360a2 0x00036062 4    5            ascii   uY7\n
4726 0x000360b7 0x00036077 5    7            utf8    `YEԎk blocks=Basic Latin,Cyrillic Supplement
4727 0x00036106 0x000360c6 4    5            ascii   {.a,
4728 0x0003610c 0x000360cc 4    5            ascii   d\rn7
4729 0x00036111 0x000360d1 4    5            ascii   ~\t_ 
4730 0x00036164 0x00036124 4    5            ascii   `dgr
4731 0x0003617e 0x0003613e 4    5            ascii   HJh<
4732 0x00036184 0x00036144 4    7            utf8    M6℄/ blocks=Basic Latin,Letterlike Symbols
4733 0x00036191 0x00036151 5    6            ascii   )#6?g
4734 0x000361d4 0x00036194 6    7            ascii   gHv[sv
4735 0x00036208 0x000361c8 4    6            utf8    7|fۨ blocks=Basic Latin,Arabic
4736 0x00036227 0x000361e7 4    5            ascii   4ZKk
4737 0x00036248 0x00036208 4    5            ascii   :{9;
4738 0x00036286 0x00036246 4    5            ascii   G|}O
4739 0x00036290 0x00036250 8    9            ascii   Vzu1>y;[
4740 0x000362a4 0x00036264 4    5            ascii   iC8?
4741 0x000362e0 0x000362a0 4    5            ascii   w"@8
4742 0x000362f8 0x000362b8 6    7            ascii   aru5X:
4743 0x00036322 0x000362e2 5    7            utf8    a\f\fjߤ blocks=Basic Latin,NKo
4744 0x00036387 0x00036347 4    5            ascii   z{yV
4745 0x00036396 0x00036356 5    6            ascii   ;\bE+\t
4746 0x000363a4 0x00036364 5    6            ascii   :\tIUr
4747 0x000363dc 0x0003639c 4    5            ascii   9\uQ
4748 0x000363f0 0x000363b0 4    5            ascii   X8;8
4749 0x0003642b 0x000363eb 5    6            ascii   d\r(Qw
4750 0x0003644c 0x0003640c 5    6            ascii   sv\t|i
4751 0x00036452 0x00036412 7    9            utf8    ;Y9O;!Ə blocks=Basic Latin,Latin Extended-B
4752 0x000364b6 0x00036476 5    6            ascii   9X<OY
4753 0x000364df 0x0003649f 6    7            ascii   /#vTqZ
4754 0x0003651d 0x000364dd 5    6            ascii   J:HXW
4755 0x00036549 0x00036509 4    5            ascii   ~~\f0
4756 0x00036587 0x00036547 8    10           utf8    KۄIKI?v* blocks=Basic Latin,Arabic
4757 0x000365a8 0x00036568 4    6            utf8    ;Dބf blocks=Basic Latin,Thaana
4758 0x000365d2 0x00036592 4    5            ascii   W_zs
4759 0x000365e7 0x000365a7 4    5            ascii   J\b{"
4760 0x000365fa 0x000365ba 4    5            ascii   kX;[
4761 0x0003660f 0x000365cf 5    6            ascii   K\f3Q\n
4762 0x0003661e 0x000365de 4    5            ascii   cJ}"
4763 0x0003662c 0x000365ec 4    5            ascii   #|wA
4764 0x00036650 0x00036610 5    7            utf8    ہ_}Q8 blocks=Arabic,Basic Latin
4765 0x0003665f 0x0003661f 7    11           utf8    +̀~ۼޤ`J blocks=Basic Latin,Combining Diacritical Marks,Arabic,Thaana
4766 0x0003667a 0x0003663a 4    5            ascii   bYg}
4767 0x00036693 0x00036653 7    9            utf8    by\vۧut3 blocks=Basic Latin,Arabic
4768 0x000366cc 0x0003668c 4    6            utf8    u҇`+ blocks=Basic Latin,Cyrillic
4769 0x000366db 0x0003669b 5    6            ascii   SWFrh
4770 0x000366e1 0x000366a1 4    5            ascii    |\n\v
4771 0x000366ec 0x000366ac 5    6            ascii   |o3Y|
4772 0x00036751 0x00036711 4    6            utf8    /[ڼQ blocks=Basic Latin,Arabic
4773 0x0003675c 0x0003671c 4    6            utf8    (qSΒ blocks=Basic Latin,Greek and Coptic
4774 0x00036780 0x00036740 4    5            ascii   Yhv3
4775 0x000367a0 0x00036760 5    7            utf8    +%Dޯj blocks=Basic Latin,Thaana
