Missing bin header dwarf
[Sections]

nth paddr         size vaddr        vsize perm name
―――――――――――――――――――――――――――――――――――――――――――――――――――
0   0x00001000  0x2000 0x00401000  0x2000 -r-x .text
1   0x00003000  0x1000 0x00403000  0x1000 -r-- .rdata
2   0x00004000  0x1000 0x00404000  0x1000 -rw- .data
3   0x00005000  0x6000 0x00405000  0x6000 -r-- .rsrc

[Segments]

nth paddr  size vaddr  vsize perm name
――――――――――――――――――――――――――――――――――――――

[Entrypoints]
vaddr=0x00402c0c paddr=0x00002c0c haddr=0x00000118 type=program

1 entrypoints
[Constructors]

0 entrypoints
[Main]
vaddr=0x00402394 paddr=0x00002394
[Imports]
nth vaddr      bind type lib          name
――――――――――――――――――――――――――――――――――――――――――
1   0x00403010 NONE FUNC KERNEL32.dll ExpandEnvironmentStringsA
2   0x00403014 NONE FUNC KERNEL32.dll LockResource
3   0x00403018 NONE FUNC KERNEL32.dll LoadResource
4   0x0040301c NONE FUNC KERNEL32.dll SizeofResource
5   0x00403020 NONE FUNC KERNEL32.dll FindResourceA
6   0x00403024 NONE FUNC KERNEL32.dll LoadLibraryA
7   0x00403028 NONE FUNC KERNEL32.dll WriteFile
8   0x0040302c NONE FUNC KERNEL32.dll lstrcpyA
9   0x00403030 NONE FUNC KERNEL32.dll ResumeThread
10  0x00403034 NONE FUNC KERNEL32.dll QueueUserAPC
11  0x00403038 NONE FUNC KERNEL32.dll GetLastError
12  0x0040303c NONE FUNC KERNEL32.dll CreateFileMappingA
13  0x00403040 NONE FUNC KERNEL32.dll Sleep
14  0x00403044 NONE FUNC KERNEL32.dll CloseHandle
15  0x00403048 NONE FUNC KERNEL32.dll GetModuleFileNameA
16  0x0040304c NONE FUNC KERNEL32.dll lstrcatA
17  0x00403050 NONE FUNC KERNEL32.dll MultiByteToWideChar
18  0x00403054 NONE FUNC KERNEL32.dll GetStartupInfoA
19  0x00403058 NONE FUNC KERNEL32.dll GetModuleHandleA
1   0x00403000 NONE FUNC ADVAPI32.dll RegQueryValueExA
2   0x00403004 NONE FUNC ADVAPI32.dll RegCloseKey
3   0x00403008 NONE FUNC ADVAPI32.dll RegOpenKeyExA
1   0x004030c8 NONE FUNC PSAPI.DLL    GetModuleFileNameExA
2   0x004030cc NONE FUNC PSAPI.DLL    EnumProcessModules
1   0x00403060 NONE FUNC MSVCRT.dll   _stricmp
2   0x00403064 NONE FUNC MSVCRT.dll   strlen
3   0x00403068 NONE FUNC MSVCRT.dll   strcat
4   0x0040306c NONE FUNC MSVCRT.dll   strstr
5   0x00403070 NONE FUNC MSVCRT.dll   strcpy
6   0x00403074 NONE FUNC MSVCRT.dll   memset
7   0x00403078 NONE FUNC MSVCRT.dll   sym.imp.void __cdecl operator delete(void *)
8   0x0040307c NONE FUNC MSVCRT.dll   sprintf
9   0x00403080 NONE FUNC MSVCRT.dll   sym.imp.void * __cdecl operator new(unsigned int)
10  0x00403084 NONE FUNC MSVCRT.dll   strchr
11  0x00403088 NONE FUNC MSVCRT.dll   strcmp
12  0x0040308c NONE FUNC MSVCRT.dll   _exit
13  0x00403090 NONE FUNC MSVCRT.dll   _XcptFilter
14  0x00403094 NONE FUNC MSVCRT.dll   exit
15  0x00403098 NONE FUNC MSVCRT.dll   _acmdln
16  0x0040309c NONE FUNC MSVCRT.dll   __getmainargs
17  0x004030a0 NONE FUNC MSVCRT.dll   _initterm
18  0x004030a4 NONE FUNC MSVCRT.dll   __setusermatherr
19  0x004030a8 NONE FUNC MSVCRT.dll   _adjust_fdiv
20  0x004030ac NONE FUNC MSVCRT.dll   __p__commode
21  0x004030b0 NONE FUNC MSVCRT.dll   __p__fmode
22  0x004030b4 NONE FUNC MSVCRT.dll   __set_app_type
23  0x004030b8 NONE FUNC MSVCRT.dll   _except_handler3
24  0x004030bc NONE FUNC MSVCRT.dll   _controlfp
25  0x004030c0 NONE FUNC MSVCRT.dll   _strupr

[Symbols]

nth paddr      vaddr      bind type size lib          name
344 0x0000a0b0 0x0040a0b0 20  21   .rsrc   ascii   CertFindChainInStore
345 0x0000a0c8 0x0040a0c8 24  25   .rsrc   ascii   CertFreeCertificateChain
346 0x0000a0e4 0x0040a0e4 32  33   .rsrc   ascii   CertVerifyCertificateChainPolicy
347 0x0000a108 0x0040a108 23  24   .rsrc   ascii   CertGetCertificateChain
348 0x0000a120 0x0040a120 11  12   .rsrc   ascii   CRYPT32.dll
349 0x0000a12e 0x0040a12e 16  17   .rsrc   ascii   NetApiBufferFree
350 0x0000a142 0x0040a142 21  22   .rsrc   ascii   NetUserGetLocalGroups
351 0x0000a158 0x0040a158 12  13   .rsrc   ascii   NETAPI32.dll
352 0x0000a168 0x0040a168 20  21   .rsrc   ascii   GetModuleFileNameExW
353 0x0000a180 0x0040a180 18  19   .rsrc   ascii   EnumProcessModules
354 0x0000a194 0x0040a194 9   10   .rsrc   ascii   PSAPI.DLL
355 0x0000a19e 0x0040a19e 10  11   .rsrc   ascii   WS2_32.dll
356 0x0000a1ac 0x0040a1ac 6   7    .rsrc   ascii   strlen
357 0x0000a1b6 0x0040a1b6 6   7    .rsrc   ascii   wcscpy
358 0x0000a1c0 0x0040a1c0 6   7    .rsrc   ascii   strcat
359 0x0000a1ca 0x0040a1ca 6   7    .rsrc   ascii   memset
360 0x0000a1d4 0x0040a1d4 6   7    .rsrc   ascii   strcpy
361 0x0000a1de 0x0040a1de 6   7    .rsrc   ascii   memcpy
362 0x0000a1e8 0x0040a1e8 7   8    .rsrc   ascii   sprintf
363 0x0000a1f2 0x0040a1f2 17  18   .rsrc   ascii   __CxxFrameHandler
364 0x0000a206 0x0040a206 10  11   .rsrc   ascii   _EH_prolog
365 0x0000a214 0x0040a214 6   7    .rsrc   ascii   wcslen
366 0x0000a21e 0x0040a21e 6   7    .rsrc   ascii   wcscat
367 0x0000a228 0x0040a228 8   9    .rsrc   ascii   swprintf
368 0x0000a234 0x0040a234 6   7    .rsrc   ascii   fwrite
369 0x0000a23e 0x0040a23e 6   7    .rsrc   ascii   fclose
370 0x0000a248 0x0040a248 6   7    .rsrc   ascii   sscanf
371 0x0000a252 0x0040a252 5   6    .rsrc   ascii   fread
372 0x0000a25a 0x0040a25a 7   8    .rsrc   ascii   _wfopen
373 0x0000a264 0x0040a264 7   8    .rsrc   ascii   isdigit
374 0x0000a26e 0x0040a26e 4   5    .rsrc   ascii   issp
375 0x0000a348 0x0040a348 5   12   .rsrc   utf16le Compu
arch     x86
baddr    0x400000
binsz    45056
bintype  pe
bits     32
canary   true
retguard false
class    PE32
cmp.csum 0x0001ae0e
compiled Tue Apr 19 03:30:46 2011
crypto   false
endian   little
havecode true
hdr.csum 0x00000000
laddr    0x0
lang     msvc
linenum  true
lsyms    true
machine  i386
nx       false
os       windows
overlay  false
cc       cdecl
pic      false
relocs   true
signed   false
sanitize false
static   false
stripped false
subsys   Windows GUI
va       true
PE file header:
IMAGE_NT_HEADERS
  Signature : 0x4550
IMAGE_FILE_HEADERS
  Machine : 0x14c
  NumberOfSections : 0x4
  TimeDateStamp : 0x4dad01e6
  PointerToSymbolTable : 0x0
  NumberOfSymbols : 0x0
  SizeOfOptionalHeader : 0xe0
  Characteristics : 0x10f
IMAGE_OPTIONAL_HEADERS
  Magic : 0x10b
  MajorLinkerVersion : 0x6
  MinorLinkerVersion : 0x0
  SizeOfCode : 0x2000
  SizeOfInitializedData : 0x8000
  SizeOfUninitializedData : 0x0
  AddressOfEntryPoint : 0x2c0c
  BaseOfCode : 0x1000
  BaseOfData : 0x3000
  ImageBase : 0x400000
  SectionAlignment : 0x1000
  FileAlignment : 0x1000
  MajorOperatingSystemVersion : 0x4
  MinorOperatingSystemVersion : 0x0
  MajorImageVersion : 0x0
  MinorImageVersion : 0x0
  MajorSubsystemVersion : 0x4
  MinorSubsystemVersion : 0x0
  Win32VersionValue : 0x0
  SizeOfImage : 0xb000
  SizeOfHeaders : 0x1000
  CheckSum : 0x0
  Subsystem : 0x2
  DllCharacteristics : 0x0
  SizeOfStackReserve : 0x100000
  SizeOfStackCommit : 0x1000
  SizeOfHeapReserve : 0x100000
  SizeOfHeapCommit : 0x1000
  LoaderFlags : 0x0
  NumberOfRvaAndSizes : 0x10
RICH_FIELDS
  Product: 6 Name: Cvtres500 Version: 1720 Times: 1
  Product: 11 Name: Utc12_CPP Version: 8168 Times: 4
  Product: 1 Name: Import0 Version: 0 Times: 51
  Product: 93 Name: Implib710 Version: 4035 Times: 7
  Product: 4 Name: Linker600 Version: 8168 Times: 2
  Product: 14 Name: Masm613 Version: 7299 Times: 1
  Product: 10 Name: Utc12_C Version: 8168 Times: 11
  Product: 12 Name: AliasObj60 Version: 7291 Times: 2
IMAGE_DIRECTORY_ENTRY_IMPORT
  VirtualAddress : 0x30e4
  Size : 0x64
IMAGE_DIRECTORY_ENTRY_RESOURCE
  VirtualAddress : 0x5000
  Size : 0x5628
IMAGE_DIRECTORY_ENTRY_IAT
  VirtualAddress : 0x3000
  Size : 0xd4
IMAGE_DIRECTORY_ENTRY_DELAY_IMPORT
  VirtualAddress : 0x0
  Size : 0xffff
[Linked libraries]
kernel32.dll
advapi32.dll
psapi.dll
msvcrt.dll

4 libraries
[Relocations]

vaddr      paddr      type   name
―――――――――――――――――――――――――――――――――
0x0000321c 0x00003050 SET_32 KERNEL32.dll_MultiByteToWideChar
0x00003232 0x00003048 SET_32 KERNEL32.dll_GetModuleFileNameA
0x00003248 0x00003044 SET_32 KERNEL32.dll_CloseHandle
0x00003256 0x00003028 SET_32 KERNEL32.dll_WriteFile
0x00003262 0x00003010 SET_32 KERNEL32.dll_ExpandEnvironmentStringsA
0x0000327e 0x00003014 SET_32 KERNEL32.dll_LockResource
0x0000328e 0x00003018 SET_32 KERNEL32.dll_LoadResource
0x0000329e 0x0000301c SET_32 KERNEL32.dll_SizeofResource
0x000032b0 0x00003020 SET_32 KERNEL32.dll_FindResourceA
0x000032c0 0x00003024 SET_32 KERNEL32.dll_LoadLibraryA
0x000032d0 0x0000304c SET_32 KERNEL32.dll_lstrcatA
0x000032dc 0x0000302c SET_32 KERNEL32.dll_lstrcpyA
0x000032e8 0x00003030 SET_32 KERNEL32.dll_ResumeThread
0x000032f8 0x00003034 SET_32 KERNEL32.dll_QueueUserAPC
0x00003308 0x00003038 SET_32 KERNEL32.dll_GetLastError
0x00003318 0x0000303c SET_32 KERNEL32.dll_CreateFileMappingA
0x0000332e 0x00003040 SET_32 KERNEL32.dll_Sleep
0x00003344 0x00003004 SET_32 ADVAPI32.dll_RegCloseKey
0x00003352 0x00003000 SET_32 ADVAPI32.dll_RegQueryValueExA
0x00003366 0x00003008 SET_32 ADVAPI32.dll_RegOpenKeyExA
0x00003384 0x000030c8 SET_32 PSAPI.DLL_GetModuleFileNameExA
0x0000339c 0x000030cc SET_32 PSAPI.DLL_EnumProcessModules
0x000033bc 0x00003064 SET_32 MSVCRT.dll_strlen
0x000033c6 0x00003068 SET_32 MSVCRT.dll_strcat
0x000033d0 0x0000306c SET_32 MSVCRT.dll_strstr
0x000033da 0x00003070 SET_32 MSVCRT.dll_strcpy
0x000033e4 0x00003074 SET_32 MSVCRT.dll_memset
0x000033ee 0x00003078 SET_32 MSVCRT.dll_void __cdecl operator delete(void *)
0x000033fe 0x0000307c SET_32 MSVCRT.dll_sprintf
0x00003408 0x00003080 SET_32 MSVCRT.dll_void * __cdecl operator new(unsigned int)
0x00003418 0x00003084 SET_32 MSVCRT.dll_strchr
0x00003422 0x00003088 SET_32 MSVCRT.dll_strcmp
0x00003438 0x0000308c SET_32 MSVCRT.dll__exit
0x00003440 0x00003090 SET_32 MSVCRT.dll__XcptFilter
0x0000344e 0x00003094 SET_32 MSVCRT.dll_exit
0x00003456 0x00003098 SET_32 MSVCRT.dll__acmdln
0x00003460 0x0000309c SET_32 MSVCRT.dll___getmainargs
0x00003470 0x000030a0 SET_32 MSVCRT.dll__initterm
0x0000347c 0x000030a4 SET_32 MSVCRT.dll___setusermatherr
0x00003490 0x000030a8 SET_32 MSVCRT.dll__adjust_fdiv
0x000034a0 0x000030ac SET_32 MSVCRT.dll___p__commode
0x000034b0 0x000030b0 SET_32 MSVCRT.dll___p__fmode
0x000034be 0x000030b4 SET_32 MSVCRT.dll___set_app_type
0x000034d0 0x000030b8 SET_32 MSVCRT.dll__except_handler3
0x000034e4 0x000030bc SET_32 MSVCRT.dll__controlfp
0x000034f2 0x00003058 SET_32 KERNEL32.dll_GetModuleHandleA
0x00003506 0x00003054 SET_32 KERNEL32.dll_GetStartupInfoA
0x00003518 0x00003060 SET_32 MSVCRT.dll__stricmp
0x00003524 0x000030c0 SET_32 MSVCRT.dll__strupr


49 relocations
45056
=== VS_VERSIONINFO ===

Section to Segment mapping:
Segment Section
---------------


