ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
3220 0x00028633 0x000285f3 4   6            utf8    it؆x blocks=Basic Latin,Arabic
3221 0x0002869c 0x0002865c 5   6            ascii   tQ|X+
3222 0x00028725 0x000286e5 4   5            ascii   `mDU
3223 0x00028758 0x00028718 4   5            ascii   dA4X
3224 0x000287c8 0x00028788 4   6            utf8    ҂|J$ blocks=Cyrillic,Basic Latin
3225 0x00028825 0x000287e5 6   7            ascii   8kBTE,
3226 0x0002891a 0x000288da 6   8            utf8    >ФQ\fE$ blocks=Basic Latin,Cyrillic
3227 0x00028944 0x00028904 4   5            ascii   D%hx
3228 0x0002895d 0x0002891d 5   6            ascii   PF04\
3229 0x000289d0 0x00028990 4   5            ascii   DaAX
3230 0x00028a08 0x000289c8 4   6            utf8    68Hn
3231 0x00028a43 0x00028a03 4   5            ascii   NDg4
3232 0x00028a9d 0x00028a5d 4   5            ascii   PHH5
3233 0x00028b31 0x00028af1 4   5            ascii   ;iik
3234 0x00028b62 0x00028b22 8   9            ascii   |.T1jDU\
3235 0x00028b85 0x00028b45 4   5            ascii   |Lu 
3236 0x00028b9a 0x00028b5a 4   5            ascii   :X%j
3237 0x00028bf4 0x00028bb4 5   8            utf8    E5\9蠢 blocks=Basic Latin,CJK Unified Ideographs
3238 0x00028c07 0x00028bc7 10  12           utf8    0ԉ<FD1\b:E8 blocks=Basic Latin,Cyrillic Supplement
3239 0x00028c1d 0x00028bdd 4   5            ascii   Pix/
3240 0x00028c75 0x00028c35 4   5            ascii   t\f5`
3241 0x00028c81 0x00028c41 4   5            ascii   "z(L
3242 0x00028ca3 0x00028c63 4   5            ascii   /,pX
3243 0x00028cd0 0x00028c90 4   5            ascii   7b<h
3244 0x00028d13 0x00028cd3 5   6            ascii   !R1\fx
3245 0x00028d4b 0x00028d0b 4   5            ascii   \bb\v,
3246 0x00028d9c 0x00028d5c 5   6            ascii   $_\fZ&
3247 0x00028ee2 0x00028ea2 5   6            ascii   t)>Hl
3248 0x00028f03 0x00028ec3 6   8            utf8    ]|8ma|
3249 0x00028f56 0x00028f16 4   5            ascii   .LT<
3250 0x00028f72 0x00028f32 7   8            ascii   DNT<|9}
3251 0x00028fa2 0x00028f62 4   6            utf8    ^4ŖL blocks=Basic Latin,Latin Extended-A
3252 0x00028fc3 0x00028f83 11  14           utf8    8A\b'8ؼ\ebz\n8 blocks=Basic Latin,Arabic
3253 0x00028fff 0x00028fbf 4   6            utf8    ^4\e̢ blocks=Basic Latin,Combining Diacritical Marks
3254 0x0002900f 0x00028fcf 4   5            ascii   \fTnX
3255 0x00029022 0x00028fe2 5   6            ascii   ,-\pJ
3256 0x0002908c 0x0002904c 6   7            ascii   b\b\r\v4~
3257 0x000290cb 0x0002908b 5   6            ascii   haP\fy
3258 0x000290d8 0x00029098 7   10           utf8    | <襰L34 blocks=Basic Latin,CJK Unified Ideographs
3259 0x00029101 0x000290c1 7   8            ascii   )LgABmN
3260 0x000291a9 0x00029169 4   6            utf8    VxHÈ blocks=Basic Latin,Latin-1 Supplement
3261 0x00029269 0x00029229 4   7            utf8    @rX䫐 blocks=Basic Latin,CJK Unified Ideographs Extension A
3262 0x000292a8 0x00029268 4   5            ascii   RptH
3263 0x000292d6 0x00029296 5   6            ascii   u8\e@7
3264 0x000292dc 0x0002929c 4   5            ascii   7RnX
3265 0x00029381 0x00029341 4   6            utf8    0ܿ\b| blocks=Basic Latin,Syriac
3266 0x0002938a 0x0002934a 4   5            ascii   \Xdj
3267 0x00029398 0x00029358 4   5            ascii   ,"<8
3268 0x0002939d 0x0002935d 4   5            ascii   S\by6
3269 0x000293b2 0x00029372 4   5            ascii   |b<1
3270 0x000293c2 0x00029382 6   8            utf8    ܛfFLw< blocks=Syriac,Basic Latin
3271 0x0002941d 0x000293dd 4   5            ascii   4Lvl
3272 0x00029422 0x000293e2 8   10           utf8    lHŠmXb x blocks=Basic Latin,Latin Extended-A
3273 0x000294a3 0x00029463 4   5            ascii   *`pd
3274 0x000294b1 0x00029471 4   6            utf8    Н^D/ blocks=Cyrillic,Basic Latin
3275 0x000294e0 0x000294a0 5   6            ascii   0D]3D
3276 0x00029507 0x000294c7 5   7            utf8    JՓ<Jc blocks=Basic Latin,Armenian
3277 0x0002953b 0x000294fb 5   6            ascii   H$r$X
3278 0x0002955a 0x0002951a 4   6            utf8    ;ХwL blocks=Basic Latin,Cyrillic
3279 0x00029560 0x00029520 4   5            ascii   6<\7
3280 0x000295ca 0x0002958a 5   6            ascii   4LV=,
3281 0x000295dd 0x0002959d 5   6            ascii   S\by6l
3282 0x00029622 0x000295e2 6   7            ascii   T*LpiH
3283 0x000296a0 0x00029660 4   5            ascii   #P_z
3284 0x000296e8 0x000296a8 5   6            ascii   n@wXf
3285 0x0002970b 0x000296cb 5   6            ascii   8c,\fM
3286 0x0002971f 0x000296df 5   6            ascii   _@!Ph
3287 0x00029728 0x000296e8 4   5            ascii   4C4H
3288 0x0002974a 0x0002970a 4   5            ascii   @HEP
3289 0x00029760 0x00029720 5   6            ascii   4p\,T
3290 0x000297f2 0x000297b2 4   5            ascii   Xh:p
3291 0x0002981d 0x000297dd 4   5            ascii   :v0D
3292 0x00029884 0x00029844 4   5            ascii   Djl[
3293 0x000298a8 0x00029868 5   7            utf8    LBu҈0 blocks=Basic Latin,Cyrillic
3294 0x000298cf 0x0002988f 4   5            ascii   54g|
3295 0x00029909 0x000298c9 5   6            ascii   D|og\
3296 0x0002991b 0x000298db 5   7            utf8    8%^ ء blocks=Basic Latin,Arabic
3297 0x0002993e 0x000298fe 7   9            utf8    lٰ"B(FP blocks=Basic Latin,Arabic
3298 0x0002996c 0x0002992c 4   6            utf8    PЃhr blocks=Basic Latin,Cyrillic
3299 0x00029980 0x00029940 4   5            ascii   $!t)
3300 0x00029990 0x00029950 6   8            utf8    |cHh܆L blocks=Basic Latin,Syriac
3301 0x0002999d 0x0002995d 4   5            ascii   dl]9
3302 0x00029a2c 0x000299ec 5   9            utf8    敪(vĜ| blocks=CJK Unified Ideographs,Basic Latin,Latin Extended-A
3303 0x00029a4c 0x00029a0c 4   5            ascii   nH\fZ
3304 0x00029ac3 0x00029a83 5   6            ascii   YE\b,~
3305 0x00029ac9 0x00029a89 10  14           utf8    Ǟ\td \rntKT鱲 blocks=Latin Extended-B,Basic Latin,CJK Unified Ideographs
3306 0x00029af5 0x00029ab5 4   5            ascii   =\f5t
3307 0x00029b1d 0x00029add 7   8            ascii   Pk\b8P]=
3308 0x00029b44 0x00029b04 5   6            ascii   E6,}t
3309 0x00029b5b 0x00029b1b 4   6            utf8    ϥ\nLs blocks=Greek and Coptic,Basic Latin
3310 0x00029b9c 0x00029b5c 6   7            ascii   DTxH59
3311 0x00029bb2 0x00029b72 4   5            ascii   |k40
3312 0x00029bdd 0x00029b9d 4   5            ascii   5\bX)
3313 0x00029c44 0x00029c04 4   5            ascii   G@ll
3314 0x00029cc4 0x00029c84 4   5            ascii   uXdy
3315 0x00029ce1 0x00029ca1 4   5            ascii    B\n$
3316 0x00029cfb 0x00029cbb 4   7            utf8    \fhQ☱ blocks=Basic Latin,Miscellaneous Symbols
3317 0x00029d15 0x00029cd5 7   9            utf8     -(9-6ȩ blocks=Basic Latin,Latin Extended-B
3318 0x00029d4f 0x00029d0f 6   9            utf8    *t~\f柘. blocks=Basic Latin,CJK Unified Ideographs
3319 0x00029d5d 0x00029d1d 4   5            ascii   PK[4
3320 0x00029d68 0x00029d28 4   6            utf8    TJ|Ϸ blocks=Basic Latin,Greek and Coptic
3321 0x00029d8c 0x00029d4c 4   5            ascii   gp\tT
3322 0x00029e0a 0x00029dca 5   6            ascii   \fHb0\n
3323 0x00029e14 0x00029dd4 6   7            ascii   ,0\b8W\b
3324 0x00029e40 0x00029e00 5   7            utf8    t  م5 blocks=Basic Latin,Arabic
3325 0x00029e79 0x00029e39 5   8            utf8    ؼxDфY blocks=Arabic,Basic Latin,Cyrillic
3326 0x00029e9e 0x00029e5e 4   5            ascii   D\b5\t
3327 0x00029eb4 0x00029e74 4   5            ascii   (3(8
3328 0x00029ee6 0x00029ea6 5   6            ascii   pxV ~
3329 0x00029f53 0x00029f13 5   6            ascii   *41lx
3330 0x00029f85 0x00029f45 4   6            utf8    `$xV
3331 0x00029fcb 0x00029f8b 4   5            ascii   Hl0\n
3332 0x00029fe3 0x00029fa3 4   5            ascii   "4ri
3333 0x0002a021 0x00029fe1 4   5            ascii   r]~D
3334 0x0002a0b2 0x0002a072 4   5            ascii   \a$$-
3335 0x0002a11c 0x0002a0dc 4   5            ascii   $w,_
3336 0x0002a139 0x0002a0f9 4   5            ascii   t=,4
3337 0x0002a14a 0x0002a10a 6   7            ascii   \*fO\rd
3338 0x0002a168 0x0002a128 4   5            ascii   LaX\b
3339 0x0002a184 0x0002a144 4   5            ascii   Lr4x
3340 0x0002a20b 0x0002a1cb 4   5            ascii   ad%,
3341 0x0002a273 0x0002a233 5   6            ascii   iC2~9
3342 0x0002a340 0x0002a300 5   6            ascii   D#v(\
3343 0x0002a357 0x0002a317 4   5            ascii   8\e(?
3344 0x0002a37d 0x0002a33d 5   7            utf8    5ά49L blocks=Basic Latin,Greek and Coptic
3345 0x0002a384 0x0002a344 4   5            ascii   @rtx
3346 0x0002a3a0 0x0002a360 4   5            ascii   /p\+
3347 0x0002a3f0 0x0002a3b0 4   5            ascii   y0\rh
3348 0x0002a401 0x0002a3c1 5   6            ascii   #m(c@
3349 0x0002a422 0x0002a3e2 7   8            ascii   |+>poXQ
3350 0x0002a449 0x0002a409 4   5            ascii   Zd\bT
3351 0x0002a462 0x0002a422 10  13           utf8    \Nɠh8T*LɐP blocks=Basic Latin,IPA Extensions
3352 0x0002a4b3 0x0002a473 5   6            ascii   %$3d>
3353 0x0002a4bf 0x0002a47f 6   8            utf8    X9*ߘF\b blocks=Basic Latin,NKo
3354 0x0002a4e7 0x0002a4a7 7   8            ascii   x\Pr ~p
3355 0x0002a504 0x0002a4c4 4   5            ascii   F^lj
3356 0x0002a50a 0x0002a4ca 4   5            ascii   4KR@
3357 0x0002a533 0x0002a4f3 5   6            ascii   m$6$8
3358 0x0002a55a 0x0002a51a 4   6            utf8    3%W@
3359 0x0002a5cc 0x0002a58c 4   5            ascii   eX 8
3360 0x0002a5e8 0x0002a5a8 4   5            ascii   4C0H
3361 0x0002a5ed 0x0002a5ad 4   6            utf8    pؙ:  blocks=Basic Latin,Arabic
3362 0x0002a632 0x0002a5f2 4   5            ascii   \|45
3363 0x0002a658 0x0002a618 4   5            ascii   #@)H
3364 0x0002a67e 0x0002a63e 4   5            ascii   d(5|
3365 0x0002a68f 0x0002a64f 4   5            ascii   \v$eN
3366 0x0002a6b2 0x0002a672 4   5            ascii   \|,6
3367 0x0002a6ce 0x0002a68e 5   6            ascii   vhuH\f
3368 0x0002a6e8 0x0002a6a8 5   6            ascii   X`~rd
3369 0x0002a701 0x0002a6c1 4   6            utf8    =ܡ\fp blocks=Basic Latin,Syriac
3370 0x0002a727 0x0002a6e7 4   5            ascii   xt@u
3371 0x0002a775 0x0002a735 4   5            ascii   il*4
3372 0x0002a7cb 0x0002a78b 4   5            ascii   Uk \r
3373 0x0002a832 0x0002a7f2 4   5            ascii   9k]0
3374 0x0002a841 0x0002a801 4   6            utf8    3Ϙ@4 blocks=Basic Latin,Greek and Coptic
3375 0x0002a85d 0x0002a81d 4   5            ascii   \,Yh
3376 0x0002a8d2 0x0002a892 5   7            utf8    2\bδL{ blocks=Basic Latin,Greek and Coptic
3377 0x0002a8df 0x0002a89f 5   6            ascii   ]30]8
3378 0x0002a91c 0x0002a8dc 9   10           ascii   tQCX=P^lD
3379 0x0002a93e 0x0002a8fe 5   7            utf8    \fuu&ب blocks=Basic Latin,Arabic
3380 0x0002a966 0x0002a926 4   5            ascii   txT4
3381 0x0002a986 0x0002a946 4   6            utf8    lA$X
3382 0x0002aa18 0x0002a9d8 4   5            ascii   1P:X
3383 0x0002aa4f 0x0002aa0f 4   5            ascii    t <
3384 0x0002aa68 0x0002aa28 4   6            utf8    Rp}Ǥ blocks=Basic Latin,Latin Extended-B
3385 0x0002aa82 0x0002aa42 6   8            utf8    ִDS|wP blocks=Hebrew,Basic Latin
3386 0x0002ab06 0x0002aac6 4   5            ascii   N{@ 
3387 0x0002ab0e 0x0002aace 4   5            ascii   \bp4g
3388 0x0002ab28 0x0002aae8 4   5            ascii   NH4I
3389 0x0002ab35 0x0002aaf5 4   5            ascii   54mT
3390 0x0002ab52 0x0002ab12 4   7            utf8    \f髐=8 blocks=Basic Latin,CJK Unified Ideographs
3391 0x0002ab5e 0x0002ab1e 5   6            ascii   _H1(]
3392 0x0002ab9e 0x0002ab5e 5   6            ascii   Mqp f
3393 0x0002abc4 0x0002ab84 4   5            ascii   0V\y
3394 0x0002abe0 0x0002aba0 4   5            ascii   5,]1
3395 0x0002abe6 0x0002aba6 5   6            ascii   :|TL\
3396 0x0002abfc 0x0002abbc 8   11           utf8    $Ռ֨,|*Id blocks=Basic Latin,Armenian,Hebrew
3397 0x0002ac5e 0x0002ac1e 5   6            ascii   \rYx!z
3398 0x0002ac6f 0x0002ac2f 5   6            ascii   hux,I
3399 0x0002ac77 0x0002ac37 5   7            utf8    2t֜\v  blocks=Basic Latin,Hebrew
3400 0x0002ac8e 0x0002ac4e 4   5            ascii   \tttO
3401 0x0002ac9d 0x0002ac5d 4   5            ascii   pG8w
3402 0x0002ace8 0x0002aca8 5   7            utf8    TO$Hː blocks=Basic Latin,Spacing Modifier Letters
3403 0x0002ad34 0x0002acf4 4   7            utf8    \nȬRԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
3404 0x0002ad6e 0x0002ad2e 4   5            ascii   Txtf
3405 0x0002ad7b 0x0002ad3b 4   6            utf8    \bvPِ blocks=Basic Latin,Arabic
3406 0x0002ad9d 0x0002ad5d 4   5            ascii   @F(7
3407 0x0002ae58 0x0002ae18 4   5            ascii   6`?N
3408 0x0002ae5f 0x0002ae1f 6   7            ascii   >7`Md,
3409 0x0002aea5 0x0002ae65 7   8            ascii   Pk?PlMH
3410 0x0002aee6 0x0002aea6 4   5            ascii   RX5A
3411 0x0002af26 0x0002aee6 4   5            ascii   X8[P
3412 0x0002af39 0x0002aef9 5   7            utf8    P}\nLі blocks=Basic Latin,Cyrillic
3413 0x0002af77 0x0002af37 4   6            utf8    kԆ,\f blocks=Basic Latin,Cyrillic Supplement
3414 0x0002afb9 0x0002af79 4   5            ascii   e<?$
3415 0x0002afe0 0x0002afa0 4   5            ascii   2<]W
3416 0x0002b00b 0x0002afcb 4   5            ascii   (ct\r
3417 0x0002b028 0x0002afe8 4   5            ascii   Wd(\b
3418 0x0002b04b 0x0002b00b 5   6            ascii   \bfx\f"
3419 0x0002b07a 0x0002b03a 4   5            ascii   %H+8
3420 0x0002b0ae 0x0002b06e 4   5            ascii   \9wf
3421 0x0002b0e6 0x0002b0a6 4   5            ascii   D;W\b
3422 0x0002b0f4 0x0002b0b4 5   7            utf8    I8<8Ā blocks=Basic Latin,Latin Extended-A
3423 0x0002b15d 0x0002b11d 4   6            utf8    Z4ZͰ blocks=Basic Latin,Greek and Coptic
3424 0x0002b167 0x0002b127 6   7            ascii   |W0}\rd
3425 0x0002b17d 0x0002b13d 5   7            utf8    QBڔ = blocks=Basic Latin,Arabic
3426 0x0002b18e 0x0002b14e 4   5            ascii   \b80b
3427 0x0002b1c9 0x0002b189 4   5            ascii   ^|i$
3428 0x0002b1de 0x0002b19e 5   6            ascii   M]3PY
3429 0x0002b1e4 0x0002b1a4 6   8            utf8    ŭ,dWx| blocks=Latin Extended-A,Basic Latin
3430 0x0002b202 0x0002b1c2 4   5            ascii   -(00
3431 0x0002b210 0x0002b1d0 4   5            ascii   \nx\fi
3432 0x0002b262 0x0002b222 4   5            ascii   |*d3
3433 0x0002b2a7 0x0002b267 4   5            ascii   {Qt}
3434 0x0002b2b5 0x0002b275 4   5            ascii   v\f1$
3435 0x0002b2e4 0x0002b2a4 4   6            utf8    ݰl\nT blocks=Arabic Supplement,Basic Latin
3436 0x0002b30a 0x0002b2ca 4   6            utf8    hJА\b blocks=Basic Latin,Cyrillic
3437 0x0002b353 0x0002b313 8   12           utf8    9ĭ9PU\aΉݐ blocks=Basic Latin,Latin Extended-A,Greek and Coptic,Arabic Supplement
3438 0x0002b39a 0x0002b35a 6   8            utf8    ?̧@Lwt blocks=Basic Latin,Combining Diacritical Marks
3439 0x0002b3c1 0x0002b381 4   5            ascii   &t)J
3440 0x0002b3fe 0x0002b3be 5   8            utf8    LԔf۠D blocks=Basic Latin,Cyrillic Supplement,Arabic
3441 0x0002b40c 0x0002b3cc 4   5            ascii   \fP\t(
3442 0x0002b43f 0x0002b3ff 5   7            utf8    Դ1|)I blocks=Armenian,Basic Latin
3443 0x0002b44b 0x0002b40b 4   5            ascii   LRP\b
3444 0x0002b48b 0x0002b44b 5   6            ascii   (doP\b
3445 0x0002b498 0x0002b458 4   7            utf8    ր4بB blocks=Armenian,Basic Latin,Arabic
3446 0x0002b4da 0x0002b49a 4   6            utf8    Jȭ^G blocks=Basic Latin,Latin Extended-B
3447 0x0002b504 0x0002b4c4 5   6            ascii   f|,aD
3448 0x0002b526 0x0002b4e6 4   5            ascii   {hrD
3449 0x0002b583 0x0002b543 5   6            ascii   HDR-~
3450 0x0002b58e 0x0002b54e 4   5            ascii   \f%tw
3451 0x0002b5b5 0x0002b575 4   5            ascii   h,-,
3452 0x0002b5c3 0x0002b583 5   6            ascii   hDEhX
3453 0x0002b5d1 0x0002b591 4   7            utf8    a蝐00 blocks=Basic Latin,CJK Unified Ideographs
3454 0x0002b5db 0x0002b59b 5   7            utf8    \tАB\b0 blocks=Basic Latin,Cyrillic
3455 0x0002b626 0x0002b5e6 6   8            utf8    oATI|ʴ blocks=Basic Latin,Spacing Modifier Letters
3456 0x0002b6a9 0x0002b669 4   7            utf8    "}h䦭 blocks=Basic Latin,CJK Unified Ideographs Extension A
3457 0x0002b6d3 0x0002b693 4   7            utf8    솰\v8\t blocks=Hangul Syllables,Basic Latin
3458 0x0002b6dc 0x0002b69c 5   6            ascii   $4lM<
3459 0x0002b706 0x0002b6c6 4   5            ascii   l\tI
3460 0x0002b74b 0x0002b70b 5   7            utf8     dѬ\e  blocks=Basic Latin,Cyrillic
3461 0x0002b78e 0x0002b74e 5   6            ascii   \rWTmt
3462 0x0002b7a5 0x0002b765 6   7            ascii   0e(TM|
3463 0x0002b7c3 0x0002b783 5   6            ascii   b1RLx
3464 0x0002b7d5 0x0002b795 4   5            ascii   058U
3465 0x0002b827 0x0002b7e7 6   7            ascii   xUPr,<
3466 0x0002b835 0x0002b7f5 4   5            ascii   #|9v
3467 0x0002b849 0x0002b809 4   5            ascii   4e\bu
3468 0x0002b863 0x0002b823 5   6            ascii   (\cl1
3469 0x0002b872 0x0002b832 6   7            ascii   |ki-l>
3470 0x0002b89c 0x0002b85c 5   6            ascii   \bP:x/
3471 0x0002b8a8 0x0002b868 5   7            utf8    T\|Ѵ3 blocks=Basic Latin,Cyrillic
3472 0x0002b8d8 0x0002b898 5   6            ascii   B@+8t
3473 0x0002b932 0x0002b8f2 7   9            utf8    \l`2JPԊ blocks=Basic Latin,Cyrillic Supplement
3474 0x0002b97e 0x0002b93e 4   6            utf8    ̞t T blocks=Combining Diacritical Marks,Basic Latin
3475 0x0002b984 0x0002b944 4   5            ascii   r\fLl
3476 0x0002b9f3 0x0002b9b3 6   7            ascii   PL&l6p
3477 0x0002ba03 0x0002b9c3 5   6            ascii   (qz\{
3478 0x0002ba0b 0x0002b9cb 5   6            ascii   Xi8\fl
3479 0x0002ba35 0x0002b9f5 4   5            ascii   `,%|
3480 0x0002ba50 0x0002ba10 4   5            ascii   4i`(
3481 0x0002ba9c 0x0002ba5c 5   6            ascii   $\,Z~
3482 0x0002bade 0x0002ba9e 6   7            ascii   \fL%x<*
3483 0x0002baf3 0x0002bab3 4   5            ascii   g43T
3484 0x0002bafe 0x0002babe 5   8            utf8    \ގ ֘E blocks=Basic Latin,Thaana,Hebrew
3485 0x0002bb64 0x0002bb24 4   6            utf8    ˲\f}Q blocks=Spacing Modifier Letters,Basic Latin
3486 0x0002bb90 0x0002bb50 4   5            ascii   $cH\b
3487 0x0002bbd0 0x0002bb90 4   5            ascii   6aMH
3488 0x0002bc00 0x0002bbc0 6   7            ascii   T -(_p
3489 0x0002bc1c 0x0002bbdc 5   6            ascii   F1NsT
3490 0x0002bc28 0x0002bbe8 4   5            ascii   u`uU
3491 0x0002bc75 0x0002bc35 4   6            utf8    5L;%
3492 0x0002bca6 0x0002bc66 5   6            ascii   !(U||
3493 0x0002bcc8 0x0002bc88 7   9            utf8    4Õ\bP,,\t blocks=Basic Latin,Latin-1 Supplement
3494 0x0002bcdc 0x0002bc9c 4   5            ascii   $v,Y
3495 0x0002bce5 0x0002bca5 5   6            ascii   0e\fT\v
3496 0x0002bcf0 0x0002bcb0 4   7            utf8    삞ND2 blocks=Hangul Syllables,Basic Latin
3497 0x0002bcff 0x0002bcbf 6   8            utf8    [̍s(c` blocks=Basic Latin,Combining Diacritical Marks
3498 0x0002bd0e 0x0002bcce 6   7            ascii   \ft, \v(
3499 0x0002bd1d 0x0002bcdd 4   5            ascii   pN"4
3500 0x0002bd49 0x0002bd09 8   10           utf8    ŜOpqO,t2 blocks=Latin Extended-A,Basic Latin
3501 0x0002bd92 0x0002bd52 4   6            utf8    \eƍ % blocks=Basic Latin,Latin Extended-B
3502 0x0002bdf2 0x0002bdb2 6   7            ascii   U(-><1
3503 0x0002bdfa 0x0002bdba 4   5            ascii   L.8p
3504 0x0002be1d 0x0002bddd 4   5            ascii   8\fd$
3505 0x0002bea5 0x0002be65 7   8            ascii   `m`WnZ\b
3506 0x0002bebc 0x0002be7c 4   5            ascii   &(EY
3507 0x0002bf1d 0x0002bedd 4   5            ascii   PMDt
3508 0x0002bf4c 0x0002bf0c 5   6            ascii   mD\rSl
3509 0x0002bf8a 0x0002bf4a 4   5            ascii   NH?0
3510 0x0002bf9a 0x0002bf5a 4   5            ascii   2\bkP
3511 0x0002bfa2 0x0002bf62 4   6            utf8    Z\bǰm blocks=Basic Latin,Latin Extended-B
3512 0x0002bfbf 0x0002bf7f 4   5            ascii   d4\b\
3513 0x0002c000 0x0002bfc0 5   6            ascii   4#L\vE
3514 0x0002c00a 0x0002bfca 4   5            ascii   PH\p
3515 0x0002c01e 0x0002bfde 4   6            utf8    XVܠJ blocks=Basic Latin,Syriac
3516 0x0002c029 0x0002bfe9 4   7            utf8    Aih渎 blocks=Basic Latin,CJK Unified Ideographs
3517 0x0002c050 0x0002c010 4   5            ascii   uF\fs
3518 0x0002c05d 0x0002c01d 4   5            ascii   q,Zp
3519 0x0002c09c 0x0002c05c 5   6            ascii   $]xX%
3520 0x0002c0b3 0x0002c073 4   5            ascii   it5^
3521 0x0002c0e8 0x0002c0a8 4   5            ascii   <BU\b
3522 0x0002c11c 0x0002c0dc 4   5            ascii   'P<[
3523 0x0002c143 0x0002c103 9   10           ascii   HCF\fx0)|B
3524 0x0002c160 0x0002c120 4   5            ascii   <`_V
3525 0x0002c18b 0x0002c14b 5   6            ascii   \by`\fZ
3526 0x0002c262 0x0002c222 4   5            ascii   Q3,r
3527 0x0002c2a9 0x0002c269 4   7            utf8    `q 倌 blocks=Basic Latin,CJK Unified Ideographs
3528 0x0002c33a 0x0002c2fa 4   5            ascii   pH(P
3529 0x0002c38b 0x0002c34b 5   6            ascii   Hm0\bJ
3530 0x0002c3dc 0x0002c39c 4   5            ascii   $VxX
3531 0x0002c41a 0x0002c3da 9   11           utf8    CȾFAXsh}( blocks=Basic Latin,Latin Extended-B
3532 0x0002c427 0x0002c3e7 5   7            utf8    mLq<ʹ blocks=Basic Latin,Greek and Coptic
3533 0x0002c4a7 0x0002c467 6   7            ascii   x| },d
3534 0x0002c4b5 0x0002c475 5   6            ascii   2D9J@
3535 0x0002c55d 0x0002c51d 4   5            ascii   [$Zr
3536 0x0002c58c 0x0002c54c 4   5            ascii   eV\f\a
3537 0x0002c59d 0x0002c55d 4   5            ascii   ]\f_h
3538 0x0002c5b0 0x0002c570 5   6            ascii   R <it
3539 0x0002c5bd 0x0002c57d 6   10           utf8    Эغ`߈EU blocks=Cyrillic,Arabic,Basic Latin,NKo
3540 0x0002c5f2 0x0002c5b2 4   5            ascii   \a,u0
3541 0x0002c625 0x0002c5e5 5   7            utf8    ylڴBu blocks=Basic Latin,Arabic
3542 0x0002c69c 0x0002c65c 4   5            ascii   dUD]
3543 0x0002c70a 0x0002c6ca 4   5            ascii   >^PP
3544 0x0002c768 0x0002c728 4   6            utf8    TLTɮ blocks=Basic Latin,IPA Extensions
3545 0x0002c771 0x0002c731 4   6            utf8    ٜm 3 blocks=Arabic,Basic Latin
3546 0x0002c77a 0x0002c73a 8   10           utf8    p\n0QܰT". blocks=Basic Latin,Syriac
3547 0x0002c822 0x0002c7e2 6   8            utf8    YxƖ,z^ blocks=Basic Latin,Latin Extended-B
3548 0x0002c835 0x0002c7f5 4   5            ascii   >$<p
3549 0x0002c83b 0x0002c7fb 4   5            ascii   h!:\f
3550 0x0002c840 0x0002c800 5   7            utf8    4aڪD| blocks=Basic Latin,Arabic
3551 0x0002c8df 0x0002c89f 4   5            ascii   X( F
3552 0x0002c917 0x0002c8d7 4   5            ascii   9D@7
3553 0x0002c940 0x0002c900 5   6            ascii   w!D)t
3554 0x0002c94a 0x0002c90a 4   5            ascii   4K9P
3555 0x0002c95d 0x0002c91d 4   5            ascii   PJh4
3556 0x0002c972 0x0002c932 4   5            ascii   tj\rp
3557 0x0002c9f7 0x0002c9b7 7   8            ascii   4p\e<.-`
3558 0x0002ca0b 0x0002c9cb 5   6            ascii   pe=\a\b
3559 0x0002ca1d 0x0002c9dd 4   5            ascii   =Mq4
3560 0x0002ca23 0x0002c9e3 7   8            ascii   +$sd8P|
3561 0x0002ca62 0x0002ca22 8   10           utf8    <+°p(Qb| blocks=Basic Latin,Latin-1 Supplement
3562 0x0002ca9b 0x0002ca5b 6   7            ascii   \b$R\bYm
3563 0x0002cac3 0x0002ca83 5   6            ascii   8BXo{
3564 0x0002caed 0x0002caad 4   6            utf8    Ж\b{P blocks=Cyrillic,Basic Latin
3565 0x0002cba0 0x0002cb60 4   5            ascii   4@Q#
3566 0x0002cbc1 0x0002cb81 4   5            ascii    $\bD
3567 0x0002cc25 0x0002cbe5 6   8            utf8    \nlδLzX blocks=Basic Latin,Greek and Coptic
3568 0x0002cc44 0x0002cc04 4   5            ascii   m lu
3569 0x0002cc62 0x0002cc22 5   6            ascii   D+60m
3570 0x0002cc8a 0x0002cc4a 5   6            ascii   |AD4X
3571 0x0002ccf3 0x0002ccb3 4   5            ascii   [d3d
3572 0x0002cd62 0x0002cd22 5   7            utf8    mhϠoZ blocks=Basic Latin,Greek and Coptic
3573 0x0002cda5 0x0002cd65 6   7            ascii   phpDb|
3574 0x0002cdfa 0x0002cdba 4   5            ascii   l\n|Q
3575 0x0002ce41 0x0002ce01 4   6            utf8    nܱ$w blocks=Basic Latin,Syriac
3576 0x0002cea5 0x0002ce65 4   5            ascii   pXXY
3577 0x0002cec3 0x0002ce83 4   5            ascii   HE4\r
3578 0x0002cee6 0x0002cea6 4   5            ascii   88Sp
3579 0x0002cf0b 0x0002cecb 4   5            ascii   nJp\v
3580 0x0002cf29 0x0002cee9 4   7            utf8    V,O톜 blocks=Basic Latin,Hangul Syllables
3581 0x0002cf4c 0x0002cf0c 6   7            ascii   hT\r\bt[
3582 0x0002cf5c 0x0002cf1c 4   5            ascii   dM\\
3583 0x0002cf83 0x0002cf43 7   8            ascii   \bK{\yvA
